Training: 2023-10-28 15:28:49,202-rank_id: 0
Training: 2023-10-30 02:45:26,026-Speed 1116.35 samples/sec   Loss 5.2238   Epoch: 24   Global Step: 335300   Required: 13 hours
Training: 2023-10-30 02:45:43,351-Speed 1108.31 samples/sec   Loss 5.2718   Epoch: 24   Global Step: 335350   Required: 13 hours
Training: 2023-10-30 02:46:00,689-Speed 1107.48 samples/sec   Loss 5.2241   Epoch: 24   Global Step: 335400   Required: 13 hours
Training: 2023-10-30 02:46:18,488-Speed 1078.76 samples/sec   Loss 5.2580   Epoch: 24   Global Step: 335450   Required: 13 hours
Training: 2023-10-30 02:47:02,730-[lfw][335474]XNorm: 1.940055
Training: 2023-10-30 02:47:02,730-[lfw][335474]Accuracy-Flip: 0.99633+-0.00306
Training: 2023-10-30 02:47:02,730-[lfw][335474]Accuracy-Highest: 0.99683
Training: 2023-10-30 02:47:36,837-[calfw][335474]XNorm: 1.901831
Training: 2023-10-30 02:47:36,838-[calfw][335474]Accuracy-Flip: 0.95700+-0.01100
Training: 2023-10-30 02:47:36,838-[calfw][335474]Accuracy-Highest: 0.95750
Training: 2023-10-30 02:48:08,245-[cplfw][335474]XNorm: 1.951384
Training: 2023-10-30 02:48:08,246-[cplfw][335474]Accuracy-Flip: 0.89883+-0.01678
Training: 2023-10-30 02:48:08,246-[cplfw][335474]Accuracy-Highest: 0.90100
Training: 2023-10-30 02:48:44,926-[cfp_fp][335474]XNorm: 1.884974
Training: 2023-10-30 02:48:44,926-[cfp_fp][335474]Accuracy-Flip: 0.96400+-0.00790
Training: 2023-10-30 02:48:44,926-[cfp_fp][335474]Accuracy-Highest: 0.96586
Training: 2023-10-30 02:49:16,467-[agedb_30][335474]XNorm: 1.916278
Training: 2023-10-30 02:49:16,468-[agedb_30][335474]Accuracy-Flip: 0.96650+-0.00886
Training: 2023-10-30 02:49:16,468-[agedb_30][335474]Accuracy-Highest: 0.96950
Training: 2023-10-30 02:49:24,606-Speed 103.16 samples/sec   Loss 5.2527   Epoch: 24   Global Step: 335500   Required: 13 hours
Training: 2023-10-30 02:49:42,443-Speed 1076.51 samples/sec   Loss 5.0598   Epoch: 24   Global Step: 335550   Required: 13 hours
Training: 2023-10-30 02:49:59,866-Speed 1102.01 samples/sec   Loss 5.2831   Epoch: 24   Global Step: 335600   Required: 13 hours
Training: 2023-10-30 02:50:17,011-Speed 1119.96 samples/sec   Loss 5.1686   Epoch: 24   Global Step: 335650   Required: 13 hours
Training: 2023-10-30 02:50:34,521-Speed 1096.56 samples/sec   Loss 5.3008   Epoch: 24   Global Step: 335700   Required: 13 hours
Training: 2023-10-30 02:50:52,010-Speed 1097.89 samples/sec   Loss 5.2024   Epoch: 24   Global Step: 335750   Required: 13 hours
Training: 2023-10-30 02:51:09,438-Speed 1101.73 samples/sec   Loss 5.1935   Epoch: 24   Global Step: 335800   Required: 13 hours
Training: 2023-10-30 02:51:27,280-Speed 1076.19 samples/sec   Loss 5.1676   Epoch: 24   Global Step: 335850   Required: 13 hours
Training: 2023-10-30 02:51:44,869-Speed 1091.65 samples/sec   Loss 5.3569   Epoch: 24   Global Step: 335900   Required: 13 hours
Training: 2023-10-30 02:52:02,192-Speed 1108.42 samples/sec   Loss 5.4040   Epoch: 24   Global Step: 335950   Required: 13 hours
Training: 2023-10-30 02:52:19,360-Speed 1118.46 samples/sec   Loss 5.2033   Epoch: 24   Global Step: 336000   Required: 13 hours
Training: 2023-10-30 02:52:36,697-Speed 1107.49 samples/sec   Loss 5.1024   Epoch: 24   Global Step: 336050   Required: 13 hours
Training: 2023-10-30 02:52:54,445-Speed 1081.92 samples/sec   Loss 5.4002   Epoch: 24   Global Step: 336100   Required: 13 hours
Training: 2023-10-30 02:53:11,387-Speed 1133.31 samples/sec   Loss 5.2176   Epoch: 24   Global Step: 336150   Required: 13 hours
Training: 2023-10-30 02:53:28,808-Speed 1102.18 samples/sec   Loss 5.2400   Epoch: 24   Global Step: 336200   Required: 13 hours
Training: 2023-10-30 02:53:46,244-Speed 1101.23 samples/sec   Loss 5.1791   Epoch: 24   Global Step: 336250   Required: 13 hours
Training: 2023-10-30 02:54:03,667-Speed 1102.09 samples/sec   Loss 5.1144   Epoch: 24   Global Step: 336300   Required: 13 hours
Training: 2023-10-30 02:54:21,584-Speed 1071.68 samples/sec   Loss 5.1816   Epoch: 24   Global Step: 336350   Required: 13 hours
Training: 2023-10-30 02:54:39,050-Speed 1099.36 samples/sec   Loss 5.3155   Epoch: 24   Global Step: 336400   Required: 13 hours
Training: 2023-10-30 02:54:56,247-Speed 1116.53 samples/sec   Loss 5.2478   Epoch: 24   Global Step: 336450   Required: 13 hours
Training: 2023-10-30 02:55:13,618-Speed 1105.36 samples/sec   Loss 5.1006   Epoch: 24   Global Step: 336500   Required: 13 hours
Training: 2023-10-30 02:55:30,940-Speed 1108.46 samples/sec   Loss 5.4274   Epoch: 24   Global Step: 336550   Required: 13 hours
Training: 2023-10-30 02:55:48,343-Speed 1103.30 samples/sec   Loss 5.4301   Epoch: 24   Global Step: 336600   Required: 13 hours
Training: 2023-10-30 02:56:05,587-Speed 1113.56 samples/sec   Loss 5.2080   Epoch: 24   Global Step: 336650   Required: 13 hours
Training: 2023-10-30 02:56:22,754-Speed 1118.56 samples/sec   Loss 5.2794   Epoch: 24   Global Step: 336700   Required: 13 hours
Training: 2023-10-30 02:56:40,553-Speed 1078.72 samples/sec   Loss 5.1332   Epoch: 24   Global Step: 336750   Required: 13 hours
Training: 2023-10-30 02:56:58,102-Speed 1094.14 samples/sec   Loss 5.2691   Epoch: 24   Global Step: 336800   Required: 13 hours
Training: 2023-10-30 02:57:15,503-Speed 1103.51 samples/sec   Loss 5.1161   Epoch: 24   Global Step: 336850   Required: 13 hours
Training: 2023-10-30 02:57:33,085-Speed 1092.06 samples/sec   Loss 5.3385   Epoch: 24   Global Step: 336900   Required: 13 hours
Training: 2023-10-30 02:57:50,230-Speed 1119.94 samples/sec   Loss 5.2149   Epoch: 24   Global Step: 336950   Required: 13 hours
Training: 2023-10-30 02:58:07,285-Speed 1125.83 samples/sec   Loss 5.0929   Epoch: 24   Global Step: 337000   Required: 13 hours
Training: 2023-10-30 02:58:24,472-Speed 1117.15 samples/sec   Loss 5.1656   Epoch: 24   Global Step: 337050   Required: 13 hours
Training: 2023-10-30 02:58:41,736-Speed 1112.23 samples/sec   Loss 5.2147   Epoch: 24   Global Step: 337100   Required: 13 hours
Training: 2023-10-30 02:58:59,561-Speed 1077.22 samples/sec   Loss 5.3890   Epoch: 24   Global Step: 337150   Required: 13 hours
Training: 2023-10-30 02:59:16,892-Speed 1107.92 samples/sec   Loss 5.2059   Epoch: 24   Global Step: 337200   Required: 13 hours
Training: 2023-10-30 02:59:36,303-Speed 989.12 samples/sec   Loss 5.2623   Epoch: 25   Global Step: 337250   Required: 13 hours
Training: 2023-10-30 02:59:54,036-Speed 1082.82 samples/sec   Loss 5.3100   Epoch: 25   Global Step: 337300   Required: 13 hours
Training: 2023-10-30 03:00:11,578-Speed 1094.56 samples/sec   Loss 5.0593   Epoch: 25   Global Step: 337350   Required: 13 hours
Training: 2023-10-30 03:00:28,998-Speed 1102.21 samples/sec   Loss 5.2130   Epoch: 25   Global Step: 337400   Required: 13 hours
Training: 2023-10-30 03:00:46,500-Speed 1097.13 samples/sec   Loss 5.3512   Epoch: 25   Global Step: 337450   Required: 13 hours
Training: 2023-10-30 03:01:03,951-Speed 1100.26 samples/sec   Loss 5.0207   Epoch: 25   Global Step: 337500   Required: 13 hours
Training: 2023-10-30 03:01:21,658-Speed 1084.37 samples/sec   Loss 5.3418   Epoch: 25   Global Step: 337550   Required: 13 hours
Training: 2023-10-30 03:01:39,165-Speed 1096.81 samples/sec   Loss 5.2111   Epoch: 25   Global Step: 337600   Required: 13 hours
Training: 2023-10-30 03:01:56,751-Speed 1091.90 samples/sec   Loss 5.2225   Epoch: 25   Global Step: 337650   Required: 13 hours
Training: 2023-10-30 03:02:14,249-Speed 1097.29 samples/sec   Loss 5.1095   Epoch: 25   Global Step: 337700   Required: 13 hours
Training: 2023-10-30 03:02:32,268-Speed 1065.64 samples/sec   Loss 5.0024   Epoch: 25   Global Step: 337750   Required: 13 hours
Training: 2023-10-30 03:02:50,100-Speed 1076.78 samples/sec   Loss 5.1698   Epoch: 25   Global Step: 337800   Required: 13 hours
Training: 2023-10-30 03:03:07,735-Speed 1088.75 samples/sec   Loss 4.9629   Epoch: 25   Global Step: 337850   Required: 13 hours
Training: 2023-10-30 03:03:25,251-Speed 1096.19 samples/sec   Loss 5.3246   Epoch: 25   Global Step: 337900   Required: 13 hours
Training: 2023-10-30 03:03:43,291-Speed 1064.40 samples/sec   Loss 5.2458   Epoch: 25   Global Step: 337950   Required: 13 hours
Training: 2023-10-30 03:04:01,179-Speed 1073.39 samples/sec   Loss 5.1191   Epoch: 25   Global Step: 338000   Required: 13 hours
Training: 2023-10-30 03:04:18,340-Speed 1118.88 samples/sec   Loss 5.1917   Epoch: 25   Global Step: 338050   Required: 13 hours
Training: 2023-10-30 03:04:35,898-Speed 1093.57 samples/sec   Loss 5.0581   Epoch: 25   Global Step: 338100   Required: 13 hours
Training: 2023-10-30 03:04:53,533-Speed 1088.86 samples/sec   Loss 5.2203   Epoch: 25   Global Step: 338150   Required: 13 hours
Training: 2023-10-30 03:05:12,036-Speed 1037.68 samples/sec   Loss 5.1315   Epoch: 25   Global Step: 338200   Required: 13 hours
Training: 2023-10-30 03:05:29,612-Speed 1092.49 samples/sec   Loss 5.2561   Epoch: 25   Global Step: 338250   Required: 13 hours
Training: 2023-10-30 03:05:47,472-Speed 1075.10 samples/sec   Loss 5.2135   Epoch: 25   Global Step: 338300   Required: 13 hours
Training: 2023-10-30 03:06:05,113-Speed 1088.42 samples/sec   Loss 5.3229   Epoch: 25   Global Step: 338350   Required: 13 hours
Training: 2023-10-30 03:06:22,678-Speed 1093.10 samples/sec   Loss 5.2771   Epoch: 25   Global Step: 338400   Required: 13 hours
Training: 2023-10-30 03:06:40,418-Speed 1082.42 samples/sec   Loss 5.0723   Epoch: 25   Global Step: 338450   Required: 13 hours
Training: 2023-10-30 03:06:57,857-Speed 1101.05 samples/sec   Loss 5.0663   Epoch: 25   Global Step: 338500   Required: 13 hours
Training: 2023-10-30 03:07:15,282-Speed 1101.91 samples/sec   Loss 5.1598   Epoch: 25   Global Step: 338550   Required: 13 hours
Training: 2023-10-30 03:07:32,608-Speed 1108.22 samples/sec   Loss 5.1712   Epoch: 25   Global Step: 338600   Required: 13 hours
Training: 2023-10-30 03:07:49,906-Speed 1110.02 samples/sec   Loss 5.1096   Epoch: 25   Global Step: 338650   Required: 13 hours
Training: 2023-10-30 03:08:06,968-Speed 1125.40 samples/sec   Loss 5.1777   Epoch: 25   Global Step: 338700   Required: 13 hours
Training: 2023-10-30 03:08:24,839-Speed 1074.46 samples/sec   Loss 5.1224   Epoch: 25   Global Step: 338750   Required: 13 hours
Training: 2023-10-30 03:08:42,468-Speed 1089.16 samples/sec   Loss 5.0092   Epoch: 25   Global Step: 338800   Required: 13 hours
Training: 2023-10-30 03:08:59,879-Speed 1102.81 samples/sec   Loss 5.0711   Epoch: 25   Global Step: 338850   Required: 13 hours
Training: 2023-10-30 03:09:17,107-Speed 1114.55 samples/sec   Loss 5.1078   Epoch: 25   Global Step: 338900   Required: 13 hours
Training: 2023-10-30 03:09:34,994-Speed 1073.45 samples/sec   Loss 5.1576   Epoch: 25   Global Step: 338950   Required: 13 hours
Training: 2023-10-30 03:09:52,257-Speed 1112.31 samples/sec   Loss 5.2657   Epoch: 25   Global Step: 339000   Required: 13 hours
Training: 2023-10-30 03:10:09,374-Speed 1121.74 samples/sec   Loss 5.2246   Epoch: 25   Global Step: 339050   Required: 13 hours
Training: 2023-10-30 03:10:26,568-Speed 1116.72 samples/sec   Loss 5.1563   Epoch: 25   Global Step: 339100   Required: 13 hours
Training: 2023-10-30 03:10:43,963-Speed 1103.87 samples/sec   Loss 5.2761   Epoch: 25   Global Step: 339150   Required: 13 hours
Training: 2023-10-30 03:11:01,069-Speed 1122.45 samples/sec   Loss 5.1358   Epoch: 25   Global Step: 339200   Required: 13 hours
Training: 2023-10-30 03:11:18,198-Speed 1120.99 samples/sec   Loss 5.1495   Epoch: 25   Global Step: 339250   Required: 13 hours
Training: 2023-10-30 03:11:35,325-Speed 1121.14 samples/sec   Loss 5.3416   Epoch: 25   Global Step: 339300   Required: 13 hours
Training: 2023-10-30 03:11:52,720-Speed 1103.81 samples/sec   Loss 5.2409   Epoch: 25   Global Step: 339350   Required: 13 hours
Training: 2023-10-30 03:12:10,114-Speed 1103.91 samples/sec   Loss 5.2863   Epoch: 25   Global Step: 339400   Required: 13 hours
Training: 2023-10-30 03:12:27,188-Speed 1124.56 samples/sec   Loss 5.1983   Epoch: 25   Global Step: 339450   Required: 13 hours
Training: 2023-10-30 03:12:44,201-Speed 1128.61 samples/sec   Loss 5.0286   Epoch: 25   Global Step: 339500   Required: 13 hours
Training: 2023-10-30 03:13:01,477-Speed 1111.51 samples/sec   Loss 5.2001   Epoch: 25   Global Step: 339550   Required: 13 hours
Training: 2023-10-30 03:13:19,401-Speed 1071.22 samples/sec   Loss 5.2173   Epoch: 25   Global Step: 339600   Required: 13 hours
Training: 2023-10-30 03:13:37,450-Speed 1063.84 samples/sec   Loss 5.2232   Epoch: 25   Global Step: 339650   Required: 13 hours
Training: 2023-10-30 03:13:54,905-Speed 1100.01 samples/sec   Loss 5.0420   Epoch: 25   Global Step: 339700   Required: 12 hours
Training: 2023-10-30 03:14:12,250-Speed 1107.02 samples/sec   Loss 5.1349   Epoch: 25   Global Step: 339750   Required: 12 hours
Training: 2023-10-30 03:14:30,244-Speed 1067.10 samples/sec   Loss 5.4083   Epoch: 25   Global Step: 339800   Required: 12 hours
Training: 2023-10-30 03:14:47,832-Speed 1091.75 samples/sec   Loss 5.1210   Epoch: 25   Global Step: 339850   Required: 12 hours
Training: 2023-10-30 03:15:05,156-Speed 1108.32 samples/sec   Loss 5.1148   Epoch: 25   Global Step: 339900   Required: 12 hours
Training: 2023-10-30 03:15:22,467-Speed 1109.21 samples/sec   Loss 5.3573   Epoch: 25   Global Step: 339950   Required: 12 hours
Training: 2023-10-30 03:15:39,913-Speed 1100.58 samples/sec   Loss 5.2127   Epoch: 25   Global Step: 340000   Required: 12 hours
Training: 2023-10-30 03:15:57,751-Speed 1076.43 samples/sec   Loss 5.1059   Epoch: 25   Global Step: 340050   Required: 12 hours
Training: 2023-10-30 03:16:15,448-Speed 1085.00 samples/sec   Loss 5.1890   Epoch: 25   Global Step: 340100   Required: 12 hours
Training: 2023-10-30 03:16:32,927-Speed 1098.51 samples/sec   Loss 5.0896   Epoch: 25   Global Step: 340150   Required: 12 hours
Training: 2023-10-30 03:16:50,363-Speed 1101.23 samples/sec   Loss 5.0860   Epoch: 25   Global Step: 340200   Required: 12 hours
Training: 2023-10-30 03:17:07,863-Speed 1097.23 samples/sec   Loss 5.1162   Epoch: 25   Global Step: 340250   Required: 12 hours
Training: 2023-10-30 03:17:25,383-Speed 1095.97 samples/sec   Loss 5.0984   Epoch: 25   Global Step: 340300   Required: 12 hours
Training: 2023-10-30 03:17:42,804-Speed 1102.18 samples/sec   Loss 4.9999   Epoch: 25   Global Step: 340350   Required: 12 hours
Training: 2023-10-30 03:18:00,298-Speed 1097.62 samples/sec   Loss 5.1302   Epoch: 25   Global Step: 340400   Required: 12 hours
Training: 2023-10-30 03:18:17,530-Speed 1114.28 samples/sec   Loss 5.1149   Epoch: 25   Global Step: 340450   Required: 12 hours
Training: 2023-10-30 03:18:35,198-Speed 1086.77 samples/sec   Loss 5.1861   Epoch: 25   Global Step: 340500   Required: 12 hours
Training: 2023-10-30 03:18:52,944-Speed 1082.01 samples/sec   Loss 5.0453   Epoch: 25   Global Step: 340550   Required: 12 hours
Training: 2023-10-30 03:19:09,913-Speed 1131.57 samples/sec   Loss 5.1649   Epoch: 25   Global Step: 340600   Required: 12 hours
Training: 2023-10-30 03:19:27,362-Speed 1100.34 samples/sec   Loss 5.3101   Epoch: 25   Global Step: 340650   Required: 12 hours
Training: 2023-10-30 03:19:44,712-Speed 1106.72 samples/sec   Loss 5.2183   Epoch: 25   Global Step: 340700   Required: 12 hours
Training: 2023-10-30 03:20:01,964-Speed 1112.99 samples/sec   Loss 5.3146   Epoch: 25   Global Step: 340750   Required: 12 hours
Training: 2023-10-30 03:20:19,662-Speed 1084.96 samples/sec   Loss 5.2444   Epoch: 25   Global Step: 340800   Required: 12 hours
Training: 2023-10-30 03:20:36,967-Speed 1109.58 samples/sec   Loss 5.2332   Epoch: 25   Global Step: 340850   Required: 12 hours
Training: 2023-10-30 03:20:54,577-Speed 1090.36 samples/sec   Loss 5.2130   Epoch: 25   Global Step: 340900   Required: 12 hours
Training: 2023-10-30 03:21:11,850-Speed 1111.64 samples/sec   Loss 5.3126   Epoch: 25   Global Step: 340950   Required: 12 hours
Training: 2023-10-30 03:21:29,352-Speed 1097.06 samples/sec   Loss 5.0717   Epoch: 25   Global Step: 341000   Required: 12 hours
Training: 2023-10-30 03:21:46,836-Speed 1098.20 samples/sec   Loss 5.1865   Epoch: 25   Global Step: 341050   Required: 12 hours
Training: 2023-10-30 03:22:04,214-Speed 1104.93 samples/sec   Loss 5.0397   Epoch: 25   Global Step: 341100   Required: 12 hours
Training: 2023-10-30 03:22:21,495-Speed 1111.13 samples/sec   Loss 5.3763   Epoch: 25   Global Step: 341150   Required: 12 hours
Training: 2023-10-30 03:22:58,243-[lfw][341160]XNorm: 1.944133
Training: 2023-10-30 03:22:58,243-[lfw][341160]Accuracy-Flip: 0.99600+-0.00335
Training: 2023-10-30 03:22:58,243-[lfw][341160]Accuracy-Highest: 0.99683
Training: 2023-10-30 03:23:30,549-[calfw][341160]XNorm: 1.906605
Training: 2023-10-30 03:23:30,550-[calfw][341160]Accuracy-Flip: 0.95667+-0.01090
Training: 2023-10-30 03:23:30,550-[calfw][341160]Accuracy-Highest: 0.95750
Training: 2023-10-30 03:24:02,598-[cplfw][341160]XNorm: 1.956542
Training: 2023-10-30 03:24:02,599-[cplfw][341160]Accuracy-Flip: 0.89967+-0.01634
Training: 2023-10-30 03:24:02,599-[cplfw][341160]Accuracy-Highest: 0.90100
Training: 2023-10-30 03:24:39,754-[cfp_fp][341160]XNorm: 1.890433
Training: 2023-10-30 03:24:39,755-[cfp_fp][341160]Accuracy-Flip: 0.96571+-0.00751
Training: 2023-10-30 03:24:39,755-[cfp_fp][341160]Accuracy-Highest: 0.96586
Training: 2023-10-30 03:25:11,570-[agedb_30][341160]XNorm: 1.917603
Training: 2023-10-30 03:25:11,571-[agedb_30][341160]Accuracy-Flip: 0.96750+-0.01052
Training: 2023-10-30 03:25:11,571-[agedb_30][341160]Accuracy-Highest: 0.96950
Training: 2023-10-30 03:25:25,356-Speed 104.43 samples/sec   Loss 5.2261   Epoch: 25   Global Step: 341200   Required: 12 hours
Training: 2023-10-30 03:25:42,871-Speed 1096.30 samples/sec   Loss 5.3153   Epoch: 25   Global Step: 341250   Required: 12 hours
Training: 2023-10-30 03:26:00,340-Speed 1099.19 samples/sec   Loss 4.9900   Epoch: 25   Global Step: 341300   Required: 12 hours
Training: 2023-10-30 03:26:17,738-Speed 1103.65 samples/sec   Loss 5.1864   Epoch: 25   Global Step: 341350   Required: 12 hours
Training: 2023-10-30 03:26:35,010-Speed 1111.70 samples/sec   Loss 4.9518   Epoch: 25   Global Step: 341400   Required: 12 hours
Training: 2023-10-30 03:26:53,210-Speed 1054.99 samples/sec   Loss 5.2706   Epoch: 25   Global Step: 341450   Required: 12 hours
Training: 2023-10-30 03:27:10,364-Speed 1119.35 samples/sec   Loss 5.1464   Epoch: 25   Global Step: 341500   Required: 12 hours
Training: 2023-10-30 03:27:27,468-Speed 1122.62 samples/sec   Loss 5.2966   Epoch: 25   Global Step: 341550   Required: 12 hours
Training: 2023-10-30 03:27:45,033-Speed 1093.18 samples/sec   Loss 5.1828   Epoch: 25   Global Step: 341600   Required: 12 hours
Training: 2023-10-30 03:28:02,635-Speed 1090.83 samples/sec   Loss 5.0445   Epoch: 25   Global Step: 341650   Required: 12 hours
Training: 2023-10-30 03:28:20,303-Speed 1086.77 samples/sec   Loss 5.1550   Epoch: 25   Global Step: 341700   Required: 12 hours
Training: 2023-10-30 03:28:38,177-Speed 1074.25 samples/sec   Loss 5.1303   Epoch: 25   Global Step: 341750   Required: 12 hours
Training: 2023-10-30 03:28:55,363-Speed 1117.25 samples/sec   Loss 5.1922   Epoch: 25   Global Step: 341800   Required: 12 hours
Training: 2023-10-30 03:29:13,358-Speed 1067.02 samples/sec   Loss 5.1813   Epoch: 25   Global Step: 341850   Required: 12 hours
Training: 2023-10-30 03:29:30,892-Speed 1095.12 samples/sec   Loss 5.0572   Epoch: 25   Global Step: 341900   Required: 12 hours
Training: 2023-10-30 03:29:47,949-Speed 1125.69 samples/sec   Loss 5.2916   Epoch: 25   Global Step: 341950   Required: 12 hours
Training: 2023-10-30 03:30:05,147-Speed 1116.45 samples/sec   Loss 5.2833   Epoch: 25   Global Step: 342000   Required: 12 hours
Training: 2023-10-30 03:30:22,290-Speed 1120.03 samples/sec   Loss 5.1114   Epoch: 25   Global Step: 342050   Required: 12 hours
Training: 2023-10-30 03:30:40,055-Speed 1080.83 samples/sec   Loss 5.2598   Epoch: 25   Global Step: 342100   Required: 12 hours
Training: 2023-10-30 03:30:57,660-Speed 1090.68 samples/sec   Loss 5.1017   Epoch: 25   Global Step: 342150   Required: 12 hours
Training: 2023-10-30 03:31:14,882-Speed 1114.92 samples/sec   Loss 5.3017   Epoch: 25   Global Step: 342200   Required: 12 hours
Training: 2023-10-30 03:31:32,325-Speed 1100.83 samples/sec   Loss 5.3356   Epoch: 25   Global Step: 342250   Required: 12 hours
Training: 2023-10-30 03:31:50,555-Speed 1053.24 samples/sec   Loss 5.1335   Epoch: 25   Global Step: 342300   Required: 12 hours
Training: 2023-10-30 03:32:08,183-Speed 1089.26 samples/sec   Loss 5.0355   Epoch: 25   Global Step: 342350   Required: 12 hours
Training: 2023-10-30 03:32:25,696-Speed 1096.38 samples/sec   Loss 5.0913   Epoch: 25   Global Step: 342400   Required: 12 hours
Training: 2023-10-30 03:32:43,111-Speed 1102.56 samples/sec   Loss 5.3199   Epoch: 25   Global Step: 342450   Required: 12 hours
Training: 2023-10-30 03:33:00,360-Speed 1113.19 samples/sec   Loss 5.1589   Epoch: 25   Global Step: 342500   Required: 12 hours
Training: 2023-10-30 03:33:18,015-Speed 1087.60 samples/sec   Loss 5.3733   Epoch: 25   Global Step: 342550   Required: 12 hours
Training: 2023-10-30 03:33:35,896-Speed 1073.83 samples/sec   Loss 5.0850   Epoch: 25   Global Step: 342600   Required: 12 hours
Training: 2023-10-30 03:33:53,718-Speed 1077.38 samples/sec   Loss 5.1276   Epoch: 25   Global Step: 342650   Required: 12 hours
Training: 2023-10-30 03:34:12,056-Speed 1047.08 samples/sec   Loss 5.2201   Epoch: 25   Global Step: 342700   Required: 12 hours
Training: 2023-10-30 03:34:29,481-Speed 1101.89 samples/sec   Loss 5.1094   Epoch: 25   Global Step: 342750   Required: 12 hours
Training: 2023-10-30 03:34:47,044-Speed 1093.28 samples/sec   Loss 5.2498   Epoch: 25   Global Step: 342800   Required: 12 hours
Training: 2023-10-30 03:35:04,609-Speed 1093.15 samples/sec   Loss 5.2464   Epoch: 25   Global Step: 342850   Required: 12 hours
Training: 2023-10-30 03:35:21,728-Speed 1121.63 samples/sec   Loss 5.0358   Epoch: 25   Global Step: 342900   Required: 12 hours
Training: 2023-10-30 03:35:38,769-Speed 1126.73 samples/sec   Loss 4.9642   Epoch: 25   Global Step: 342950   Required: 12 hours
Training: 2023-10-30 03:35:56,073-Speed 1109.70 samples/sec   Loss 5.2722   Epoch: 25   Global Step: 343000   Required: 12 hours
Training: 2023-10-30 03:36:13,883-Speed 1078.08 samples/sec   Loss 5.0326   Epoch: 25   Global Step: 343050   Required: 12 hours
Training: 2023-10-30 03:36:31,406-Speed 1095.76 samples/sec   Loss 5.2356   Epoch: 25   Global Step: 343100   Required: 12 hours
Training: 2023-10-30 03:36:48,635-Speed 1114.46 samples/sec   Loss 5.4489   Epoch: 25   Global Step: 343150   Required: 12 hours
Training: 2023-10-30 03:37:06,155-Speed 1096.00 samples/sec   Loss 5.2862   Epoch: 25   Global Step: 343200   Required: 12 hours
Training: 2023-10-30 03:37:23,711-Speed 1093.69 samples/sec   Loss 5.0790   Epoch: 25   Global Step: 343250   Required: 12 hours
Training: 2023-10-30 03:37:41,350-Speed 1088.58 samples/sec   Loss 5.1896   Epoch: 25   Global Step: 343300   Required: 12 hours
Training: 2023-10-30 03:37:59,473-Speed 1059.50 samples/sec   Loss 5.2643   Epoch: 25   Global Step: 343350   Required: 12 hours
Training: 2023-10-30 03:38:17,049-Speed 1092.45 samples/sec   Loss 5.0294   Epoch: 25   Global Step: 343400   Required: 12 hours
Training: 2023-10-30 03:38:34,519-Speed 1099.05 samples/sec   Loss 4.9808   Epoch: 25   Global Step: 343450   Required: 12 hours
Training: 2023-10-30 03:38:51,789-Speed 1111.87 samples/sec   Loss 5.0554   Epoch: 25   Global Step: 343500   Required: 12 hours
Training: 2023-10-30 03:39:09,527-Speed 1082.48 samples/sec   Loss 5.2193   Epoch: 25   Global Step: 343550   Required: 12 hours
Training: 2023-10-30 03:39:26,770-Speed 1113.59 samples/sec   Loss 5.3963   Epoch: 25   Global Step: 343600   Required: 12 hours
Training: 2023-10-30 03:39:43,792-Speed 1128.01 samples/sec   Loss 5.0754   Epoch: 25   Global Step: 343650   Required: 12 hours
Training: 2023-10-30 03:40:00,941-Speed 1119.72 samples/sec   Loss 5.1182   Epoch: 25   Global Step: 343700   Required: 12 hours
Training: 2023-10-30 03:40:18,165-Speed 1114.81 samples/sec   Loss 5.1251   Epoch: 25   Global Step: 343750   Required: 12 hours
Training: 2023-10-30 03:40:35,293-Speed 1121.03 samples/sec   Loss 5.2201   Epoch: 25   Global Step: 343800   Required: 12 hours
Training: 2023-10-30 03:40:52,862-Speed 1092.91 samples/sec   Loss 5.1570   Epoch: 25   Global Step: 343850   Required: 12 hours
Training: 2023-10-30 03:41:10,277-Speed 1102.57 samples/sec   Loss 5.1801   Epoch: 25   Global Step: 343900   Required: 12 hours
Training: 2023-10-30 03:41:28,124-Speed 1075.85 samples/sec   Loss 5.2839   Epoch: 25   Global Step: 343950   Required: 12 hours
Training: 2023-10-30 03:41:45,577-Speed 1100.19 samples/sec   Loss 5.2516   Epoch: 25   Global Step: 344000   Required: 12 hours
Training: 2023-10-30 03:42:02,971-Speed 1103.89 samples/sec   Loss 5.2499   Epoch: 25   Global Step: 344050   Required: 12 hours
Training: 2023-10-30 03:42:20,373-Speed 1103.37 samples/sec   Loss 5.3839   Epoch: 25   Global Step: 344100   Required: 12 hours
Training: 2023-10-30 03:42:37,892-Speed 1096.03 samples/sec   Loss 5.0729   Epoch: 25   Global Step: 344150   Required: 12 hours
Training: 2023-10-30 03:42:56,403-Speed 1037.26 samples/sec   Loss 5.3443   Epoch: 25   Global Step: 344200   Required: 12 hours
Training: 2023-10-30 03:43:14,015-Speed 1090.27 samples/sec   Loss 5.0841   Epoch: 25   Global Step: 344250   Required: 12 hours
Training: 2023-10-30 03:43:31,389-Speed 1105.16 samples/sec   Loss 5.2138   Epoch: 25   Global Step: 344300   Required: 12 hours
Training: 2023-10-30 03:43:48,918-Speed 1095.37 samples/sec   Loss 5.1093   Epoch: 25   Global Step: 344350   Required: 12 hours
Training: 2023-10-30 03:44:05,853-Speed 1133.86 samples/sec   Loss 5.2920   Epoch: 25   Global Step: 344400   Required: 12 hours
