Training: 2023-10-31 13:29:30,981-rank_id: 0
Training: 2023-11-02 00:56:19,292-Speed 1131.27 samples/sec   Loss 5.4665   Epoch: 25   Global Step: 343300   Required: 12 hours
Training: 2023-11-02 00:56:36,302-Speed 1128.83 samples/sec   Loss 5.5868   Epoch: 25   Global Step: 343350   Required: 12 hours
Training: 2023-11-02 00:56:53,319-Speed 1128.34 samples/sec   Loss 5.2983   Epoch: 25   Global Step: 343400   Required: 12 hours
Training: 2023-11-02 00:57:10,227-Speed 1135.64 samples/sec   Loss 5.3101   Epoch: 25   Global Step: 343450   Required: 12 hours
Training: 2023-11-02 00:57:27,147-Speed 1134.86 samples/sec   Loss 5.3425   Epoch: 25   Global Step: 343500   Required: 12 hours
Training: 2023-11-02 00:57:44,683-Speed 1094.96 samples/sec   Loss 5.4854   Epoch: 25   Global Step: 343550   Required: 12 hours
Training: 2023-11-02 00:58:02,081-Speed 1103.56 samples/sec   Loss 5.6697   Epoch: 25   Global Step: 343600   Required: 12 hours
Training: 2023-11-02 00:58:19,167-Speed 1123.86 samples/sec   Loss 5.3596   Epoch: 25   Global Step: 343650   Required: 12 hours
Training: 2023-11-02 00:58:36,103-Speed 1133.74 samples/sec   Loss 5.4160   Epoch: 25   Global Step: 343700   Required: 12 hours
Training: 2023-11-02 00:58:52,817-Speed 1148.77 samples/sec   Loss 5.3870   Epoch: 25   Global Step: 343750   Required: 12 hours
Training: 2023-11-02 00:59:09,976-Speed 1119.01 samples/sec   Loss 5.5128   Epoch: 25   Global Step: 343800   Required: 12 hours
Training: 2023-11-02 00:59:26,950-Speed 1131.26 samples/sec   Loss 5.4865   Epoch: 25   Global Step: 343850   Required: 12 hours
Training: 2023-11-02 00:59:43,758-Speed 1142.40 samples/sec   Loss 5.4284   Epoch: 25   Global Step: 343900   Required: 12 hours
Training: 2023-11-02 01:00:00,532-Speed 1144.65 samples/sec   Loss 5.6357   Epoch: 25   Global Step: 343950   Required: 12 hours
Training: 2023-11-02 01:00:17,349-Speed 1141.82 samples/sec   Loss 5.5266   Epoch: 25   Global Step: 344000   Required: 12 hours
Training: 2023-11-02 01:00:34,600-Speed 1113.03 samples/sec   Loss 5.5407   Epoch: 25   Global Step: 344050   Required: 12 hours
Training: 2023-11-02 01:00:51,432-Speed 1140.74 samples/sec   Loss 5.6672   Epoch: 25   Global Step: 344100   Required: 12 hours
Training: 2023-11-02 01:01:08,406-Speed 1131.20 samples/sec   Loss 5.3989   Epoch: 25   Global Step: 344150   Required: 12 hours
Training: 2023-11-02 01:01:25,122-Speed 1148.72 samples/sec   Loss 5.6759   Epoch: 25   Global Step: 344200   Required: 12 hours
Training: 2023-11-02 01:01:42,254-Speed 1120.77 samples/sec   Loss 5.3936   Epoch: 25   Global Step: 344250   Required: 12 hours
Training: 2023-11-02 01:01:59,689-Speed 1101.27 samples/sec   Loss 5.4768   Epoch: 25   Global Step: 344300   Required: 12 hours
Training: 2023-11-02 01:02:16,819-Speed 1120.94 samples/sec   Loss 5.3961   Epoch: 25   Global Step: 344350   Required: 12 hours
Training: 2023-11-02 01:02:33,596-Speed 1144.51 samples/sec   Loss 5.6144   Epoch: 25   Global Step: 344400   Required: 12 hours
Training: 2023-11-02 01:02:50,316-Speed 1148.41 samples/sec   Loss 5.3290   Epoch: 25   Global Step: 344450   Required: 12 hours
Training: 2023-11-02 01:03:07,105-Speed 1143.69 samples/sec   Loss 5.4838   Epoch: 25   Global Step: 344500   Required: 12 hours
Training: 2023-11-02 01:03:23,683-Speed 1158.20 samples/sec   Loss 5.5446   Epoch: 25   Global Step: 344550   Required: 12 hours
Training: 2023-11-02 01:03:40,802-Speed 1121.64 samples/sec   Loss 5.4002   Epoch: 25   Global Step: 344600   Required: 12 hours
Training: 2023-11-02 01:03:58,138-Speed 1107.58 samples/sec   Loss 5.5228   Epoch: 25   Global Step: 344650   Required: 12 hours
Training: 2023-11-02 01:04:15,086-Speed 1133.00 samples/sec   Loss 5.4809   Epoch: 25   Global Step: 344700   Required: 12 hours
Training: 2023-11-02 01:04:32,095-Speed 1128.90 samples/sec   Loss 5.4193   Epoch: 25   Global Step: 344750   Required: 12 hours
Training: 2023-11-02 01:04:49,169-Speed 1124.61 samples/sec   Loss 5.5006   Epoch: 25   Global Step: 344800   Required: 12 hours
Training: 2023-11-02 01:05:06,041-Speed 1138.03 samples/sec   Loss 5.2780   Epoch: 25   Global Step: 344850   Required: 12 hours
Training: 2023-11-02 01:05:23,236-Speed 1116.69 samples/sec   Loss 5.6433   Epoch: 25   Global Step: 344900   Required: 12 hours
Training: 2023-11-02 01:05:39,976-Speed 1147.01 samples/sec   Loss 5.4381   Epoch: 25   Global Step: 344950   Required: 12 hours
Training: 2023-11-02 01:05:56,770-Speed 1143.37 samples/sec   Loss 5.5433   Epoch: 25   Global Step: 345000   Required: 12 hours
Training: 2023-11-02 01:06:13,877-Speed 1122.43 samples/sec   Loss 5.4771   Epoch: 25   Global Step: 345050   Required: 12 hours
Training: 2023-11-02 01:06:31,349-Speed 1098.96 samples/sec   Loss 5.4845   Epoch: 25   Global Step: 345100   Required: 12 hours
Training: 2023-11-02 01:06:48,249-Speed 1136.13 samples/sec   Loss 5.4582   Epoch: 25   Global Step: 345150   Required: 12 hours
Training: 2023-11-02 01:07:05,158-Speed 1135.59 samples/sec   Loss 5.4949   Epoch: 25   Global Step: 345200   Required: 12 hours
Training: 2023-11-02 01:07:22,040-Speed 1137.30 samples/sec   Loss 5.4878   Epoch: 25   Global Step: 345250   Required: 12 hours
Training: 2023-11-02 01:07:38,671-Speed 1154.60 samples/sec   Loss 5.4430   Epoch: 25   Global Step: 345300   Required: 12 hours
Training: 2023-11-02 01:07:55,593-Speed 1134.66 samples/sec   Loss 5.4397   Epoch: 25   Global Step: 345350   Required: 12 hours
Training: 2023-11-02 01:08:12,236-Speed 1153.72 samples/sec   Loss 5.5072   Epoch: 25   Global Step: 345400   Required: 12 hours
Training: 2023-11-02 01:08:29,009-Speed 1144.76 samples/sec   Loss 5.4175   Epoch: 25   Global Step: 345450   Required: 12 hours
Training: 2023-11-02 01:08:45,648-Speed 1153.95 samples/sec   Loss 5.4403   Epoch: 25   Global Step: 345500   Required: 12 hours
Training: 2023-11-02 01:09:02,641-Speed 1129.98 samples/sec   Loss 5.4304   Epoch: 25   Global Step: 345550   Required: 12 hours
Training: 2023-11-02 01:09:19,656-Speed 1128.44 samples/sec   Loss 5.4741   Epoch: 25   Global Step: 345600   Required: 12 hours
Training: 2023-11-02 01:09:36,373-Speed 1148.67 samples/sec   Loss 5.4927   Epoch: 25   Global Step: 345650   Required: 12 hours
Training: 2023-11-02 01:09:53,899-Speed 1095.54 samples/sec   Loss 5.6212   Epoch: 25   Global Step: 345700   Required: 12 hours
Training: 2023-11-02 01:10:10,880-Speed 1130.79 samples/sec   Loss 5.5647   Epoch: 25   Global Step: 345750   Required: 12 hours
Training: 2023-11-02 01:10:27,507-Speed 1154.79 samples/sec   Loss 5.4238   Epoch: 25   Global Step: 345800   Required: 12 hours
Training: 2023-11-02 01:10:44,688-Speed 1117.60 samples/sec   Loss 5.4584   Epoch: 25   Global Step: 345850   Required: 12 hours
Training: 2023-11-02 01:11:01,332-Speed 1153.63 samples/sec   Loss 5.5285   Epoch: 25   Global Step: 345900   Required: 12 hours
Training: 2023-11-02 01:11:18,338-Speed 1129.11 samples/sec   Loss 5.4198   Epoch: 25   Global Step: 345950   Required: 12 hours
Training: 2023-11-02 01:11:35,255-Speed 1134.98 samples/sec   Loss 5.3365   Epoch: 25   Global Step: 346000   Required: 12 hours
Training: 2023-11-02 01:11:51,894-Speed 1154.05 samples/sec   Loss 5.3740   Epoch: 25   Global Step: 346050   Required: 12 hours
Training: 2023-11-02 01:12:08,714-Speed 1141.57 samples/sec   Loss 5.4318   Epoch: 25   Global Step: 346100   Required: 12 hours
Training: 2023-11-02 01:12:25,514-Speed 1142.89 samples/sec   Loss 5.5058   Epoch: 25   Global Step: 346150   Required: 12 hours
Training: 2023-11-02 01:12:42,248-Speed 1147.40 samples/sec   Loss 5.6592   Epoch: 25   Global Step: 346200   Required: 12 hours
Training: 2023-11-02 01:12:59,421-Speed 1118.13 samples/sec   Loss 5.4500   Epoch: 25   Global Step: 346250   Required: 12 hours
Training: 2023-11-02 01:13:16,352-Speed 1134.09 samples/sec   Loss 5.5207   Epoch: 25   Global Step: 346300   Required: 12 hours
Training: 2023-11-02 01:13:33,382-Speed 1127.48 samples/sec   Loss 5.4402   Epoch: 25   Global Step: 346350   Required: 12 hours
Training: 2023-11-02 01:13:50,708-Speed 1108.28 samples/sec   Loss 5.3531   Epoch: 25   Global Step: 346400   Required: 12 hours
Training: 2023-11-02 01:14:07,846-Speed 1120.35 samples/sec   Loss 5.4270   Epoch: 25   Global Step: 346450   Required: 12 hours
Training: 2023-11-02 01:14:25,371-Speed 1095.65 samples/sec   Loss 5.5125   Epoch: 25   Global Step: 346500   Required: 12 hours
Training: 2023-11-02 01:14:42,687-Speed 1108.82 samples/sec   Loss 5.3842   Epoch: 25   Global Step: 346550   Required: 12 hours
Training: 2023-11-02 01:14:59,710-Speed 1128.02 samples/sec   Loss 5.4897   Epoch: 25   Global Step: 346600   Required: 12 hours
Training: 2023-11-02 01:15:16,950-Speed 1113.72 samples/sec   Loss 5.6264   Epoch: 25   Global Step: 346650   Required: 12 hours
Training: 2023-11-02 01:15:33,956-Speed 1129.08 samples/sec   Loss 5.4271   Epoch: 25   Global Step: 346700   Required: 12 hours
Training: 2023-11-02 01:15:50,764-Speed 1142.43 samples/sec   Loss 5.4450   Epoch: 25   Global Step: 346750   Required: 12 hours
Training: 2023-11-02 01:16:07,785-Speed 1128.09 samples/sec   Loss 5.5109   Epoch: 25   Global Step: 346800   Required: 12 hours
Training: 2023-11-02 01:16:57,220-[lfw][346846]XNorm: 1.976926
Training: 2023-11-02 01:16:57,220-[lfw][346846]Accuracy-Flip: 0.99517+-0.00361
Training: 2023-11-02 01:16:57,220-[lfw][346846]Accuracy-Highest: 0.99600
Training: 2023-11-02 01:17:29,279-[calfw][346846]XNorm: 1.938893
Training: 2023-11-02 01:17:29,279-[calfw][346846]Accuracy-Flip: 0.95650+-0.01158
Training: 2023-11-02 01:17:29,279-[calfw][346846]Accuracy-Highest: 0.95767
Training: 2023-11-02 01:18:03,065-[cplfw][346846]XNorm: 1.982305
Training: 2023-11-02 01:18:03,065-[cplfw][346846]Accuracy-Flip: 0.89767+-0.01594
Training: 2023-11-02 01:18:03,065-[cplfw][346846]Accuracy-Highest: 0.89900
Training: 2023-11-02 01:18:41,821-[cfp_fp][346846]XNorm: 1.942904
Training: 2023-11-02 01:18:41,822-[cfp_fp][346846]Accuracy-Flip: 0.96343+-0.00853
Training: 2023-11-02 01:18:41,822-[cfp_fp][346846]Accuracy-Highest: 0.96471
Training: 2023-11-02 01:19:14,479-[agedb_30][346846]XNorm: 1.944680
Training: 2023-11-02 01:19:14,480-[agedb_30][346846]Accuracy-Flip: 0.96750+-0.00851
Training: 2023-11-02 01:19:14,480-[agedb_30][346846]Accuracy-Highest: 0.96833
Training: 2023-11-02 01:19:15,676-Speed 102.19 samples/sec   Loss 5.5589   Epoch: 25   Global Step: 346850   Required: 12 hours
Training: 2023-11-02 01:19:32,555-Speed 1137.57 samples/sec   Loss 5.3633   Epoch: 25   Global Step: 346900   Required: 12 hours
Training: 2023-11-02 01:19:49,594-Speed 1126.89 samples/sec   Loss 5.5647   Epoch: 25   Global Step: 346950   Required: 12 hours
Training: 2023-11-02 01:20:06,440-Speed 1139.80 samples/sec   Loss 5.5200   Epoch: 25   Global Step: 347000   Required: 12 hours
Training: 2023-11-02 01:20:23,129-Speed 1150.56 samples/sec   Loss 5.4601   Epoch: 25   Global Step: 347050   Required: 12 hours
Training: 2023-11-02 01:20:40,078-Speed 1132.84 samples/sec   Loss 5.5200   Epoch: 25   Global Step: 347100   Required: 11 hours
Training: 2023-11-02 01:20:56,957-Speed 1137.64 samples/sec   Loss 5.5165   Epoch: 25   Global Step: 347150   Required: 11 hours
Training: 2023-11-02 01:21:14,820-Speed 1074.87 samples/sec   Loss 5.5120   Epoch: 25   Global Step: 347200   Required: 11 hours
Training: 2023-11-02 01:21:31,694-Speed 1137.94 samples/sec   Loss 5.3533   Epoch: 25   Global Step: 347250   Required: 11 hours
Training: 2023-11-02 01:21:48,501-Speed 1142.42 samples/sec   Loss 5.5000   Epoch: 25   Global Step: 347300   Required: 11 hours
Training: 2023-11-02 01:22:05,304-Speed 1142.73 samples/sec   Loss 5.3785   Epoch: 25   Global Step: 347350   Required: 11 hours
Training: 2023-11-02 01:22:22,318-Speed 1128.55 samples/sec   Loss 5.5525   Epoch: 25   Global Step: 347400   Required: 11 hours
Training: 2023-11-02 01:22:39,632-Speed 1109.04 samples/sec   Loss 5.5776   Epoch: 25   Global Step: 347450   Required: 11 hours
Training: 2023-11-02 01:22:56,378-Speed 1146.56 samples/sec   Loss 5.5403   Epoch: 25   Global Step: 347500   Required: 11 hours
Training: 2023-11-02 01:23:13,379-Speed 1129.46 samples/sec   Loss 5.5003   Epoch: 25   Global Step: 347550   Required: 11 hours
Training: 2023-11-02 01:23:30,176-Speed 1143.09 samples/sec   Loss 5.4757   Epoch: 25   Global Step: 347600   Required: 11 hours
Training: 2023-11-02 01:23:46,936-Speed 1145.70 samples/sec   Loss 5.6391   Epoch: 25   Global Step: 347650   Required: 11 hours
Training: 2023-11-02 01:24:03,868-Speed 1134.06 samples/sec   Loss 5.4663   Epoch: 25   Global Step: 347700   Required: 11 hours
Training: 2023-11-02 01:24:20,957-Speed 1123.57 samples/sec   Loss 5.6517   Epoch: 25   Global Step: 347750   Required: 11 hours
Training: 2023-11-02 01:24:37,861-Speed 1135.87 samples/sec   Loss 5.5120   Epoch: 25   Global Step: 347800   Required: 11 hours
Training: 2023-11-02 01:24:54,721-Speed 1138.83 samples/sec   Loss 5.4639   Epoch: 25   Global Step: 347850   Required: 11 hours
Training: 2023-11-02 01:25:11,861-Speed 1120.27 samples/sec   Loss 5.5727   Epoch: 25   Global Step: 347900   Required: 11 hours
Training: 2023-11-02 01:25:28,982-Speed 1121.48 samples/sec   Loss 5.4339   Epoch: 25   Global Step: 347950   Required: 11 hours
Training: 2023-11-02 01:25:46,304-Speed 1108.47 samples/sec   Loss 5.5978   Epoch: 25   Global Step: 348000   Required: 11 hours
Training: 2023-11-02 01:26:03,332-Speed 1127.62 samples/sec   Loss 5.5377   Epoch: 25   Global Step: 348050   Required: 11 hours
Training: 2023-11-02 01:26:20,523-Speed 1116.98 samples/sec   Loss 5.5751   Epoch: 25   Global Step: 348100   Required: 11 hours
Training: 2023-11-02 01:26:38,467-Speed 1070.02 samples/sec   Loss 5.6046   Epoch: 25   Global Step: 348150   Required: 11 hours
Training: 2023-11-02 01:26:55,445-Speed 1130.99 samples/sec   Loss 5.5520   Epoch: 25   Global Step: 348200   Required: 11 hours
Training: 2023-11-02 01:27:12,261-Speed 1141.80 samples/sec   Loss 5.5204   Epoch: 25   Global Step: 348250   Required: 11 hours
Training: 2023-11-02 01:27:29,894-Speed 1088.96 samples/sec   Loss 5.5568   Epoch: 25   Global Step: 348300   Required: 11 hours
Training: 2023-11-02 01:27:47,236-Speed 1107.21 samples/sec   Loss 5.3406   Epoch: 25   Global Step: 348350   Required: 11 hours
Training: 2023-11-02 01:28:04,285-Speed 1126.25 samples/sec   Loss 5.5234   Epoch: 25   Global Step: 348400   Required: 11 hours
Training: 2023-11-02 01:28:21,344-Speed 1125.55 samples/sec   Loss 5.5384   Epoch: 25   Global Step: 348450   Required: 11 hours
Training: 2023-11-02 01:28:38,246-Speed 1136.10 samples/sec   Loss 5.3143   Epoch: 25   Global Step: 348500   Required: 11 hours
Training: 2023-11-02 01:28:55,194-Speed 1132.93 samples/sec   Loss 5.4534   Epoch: 25   Global Step: 348550   Required: 11 hours
Training: 2023-11-02 01:29:11,931-Speed 1147.25 samples/sec   Loss 5.4528   Epoch: 25   Global Step: 348600   Required: 11 hours
Training: 2023-11-02 01:29:28,854-Speed 1134.61 samples/sec   Loss 5.5643   Epoch: 25   Global Step: 348650   Required: 11 hours
Training: 2023-11-02 01:29:46,379-Speed 1095.62 samples/sec   Loss 5.5859   Epoch: 25   Global Step: 348700   Required: 11 hours
Training: 2023-11-02 01:30:03,392-Speed 1128.63 samples/sec   Loss 5.5320   Epoch: 25   Global Step: 348750   Required: 11 hours
Training: 2023-11-02 01:30:20,292-Speed 1136.19 samples/sec   Loss 5.5682   Epoch: 25   Global Step: 348800   Required: 11 hours
Training: 2023-11-02 01:30:37,263-Speed 1131.35 samples/sec   Loss 5.4522   Epoch: 25   Global Step: 348850   Required: 11 hours
Training: 2023-11-02 01:30:54,026-Speed 1145.48 samples/sec   Loss 5.6626   Epoch: 25   Global Step: 348900   Required: 11 hours
Training: 2023-11-02 01:31:11,090-Speed 1125.22 samples/sec   Loss 5.6735   Epoch: 25   Global Step: 348950   Required: 11 hours
Training: 2023-11-02 01:31:28,079-Speed 1130.22 samples/sec   Loss 5.5375   Epoch: 25   Global Step: 349000   Required: 11 hours
Training: 2023-11-02 01:31:45,090-Speed 1128.72 samples/sec   Loss 5.7515   Epoch: 25   Global Step: 349050   Required: 11 hours
Training: 2023-11-02 01:32:02,484-Speed 1103.92 samples/sec   Loss 5.4956   Epoch: 25   Global Step: 349100   Required: 11 hours
Training: 2023-11-02 01:32:19,252-Speed 1145.06 samples/sec   Loss 5.5869   Epoch: 25   Global Step: 349150   Required: 11 hours
Training: 2023-11-02 01:32:36,616-Speed 1105.80 samples/sec   Loss 5.4770   Epoch: 25   Global Step: 349200   Required: 11 hours
Training: 2023-11-02 01:32:53,438-Speed 1141.44 samples/sec   Loss 5.3768   Epoch: 25   Global Step: 349250   Required: 11 hours
Training: 2023-11-02 01:33:10,352-Speed 1135.27 samples/sec   Loss 5.6029   Epoch: 25   Global Step: 349300   Required: 11 hours
Training: 2023-11-02 01:33:27,146-Speed 1143.28 samples/sec   Loss 5.2301   Epoch: 25   Global Step: 349350   Required: 11 hours
Training: 2023-11-02 01:33:44,010-Speed 1138.61 samples/sec   Loss 5.5470   Epoch: 25   Global Step: 349400   Required: 11 hours
Training: 2023-11-02 01:34:01,022-Speed 1128.69 samples/sec   Loss 5.7218   Epoch: 25   Global Step: 349450   Required: 11 hours
Training: 2023-11-02 01:34:17,711-Speed 1150.56 samples/sec   Loss 5.4329   Epoch: 25   Global Step: 349500   Required: 11 hours
Training: 2023-11-02 01:34:34,947-Speed 1113.98 samples/sec   Loss 5.4711   Epoch: 25   Global Step: 349550   Required: 11 hours
Training: 2023-11-02 01:34:51,651-Speed 1149.48 samples/sec   Loss 5.5311   Epoch: 25   Global Step: 349600   Required: 11 hours
Training: 2023-11-02 01:35:08,639-Speed 1130.34 samples/sec   Loss 5.7137   Epoch: 25   Global Step: 349650   Required: 11 hours
Training: 2023-11-02 01:35:25,369-Speed 1147.71 samples/sec   Loss 5.3938   Epoch: 25   Global Step: 349700   Required: 11 hours
Training: 2023-11-02 01:35:42,107-Speed 1147.16 samples/sec   Loss 5.3797   Epoch: 25   Global Step: 349750   Required: 11 hours
Training: 2023-11-02 01:35:59,114-Speed 1128.99 samples/sec   Loss 5.6406   Epoch: 25   Global Step: 349800   Required: 11 hours
Training: 2023-11-02 01:36:15,848-Speed 1147.43 samples/sec   Loss 5.4206   Epoch: 25   Global Step: 349850   Required: 11 hours
Training: 2023-11-02 01:36:32,581-Speed 1147.56 samples/sec   Loss 5.4673   Epoch: 25   Global Step: 349900   Required: 11 hours
Training: 2023-11-02 01:36:49,407-Speed 1141.13 samples/sec   Loss 5.3985   Epoch: 25   Global Step: 349950   Required: 11 hours
Training: 2023-11-02 01:37:06,845-Speed 1101.13 samples/sec   Loss 5.5656   Epoch: 25   Global Step: 350000   Required: 11 hours
Training: 2023-11-02 01:37:23,704-Speed 1138.96 samples/sec   Loss 5.4789   Epoch: 25   Global Step: 350050   Required: 11 hours
Training: 2023-11-02 01:37:40,955-Speed 1113.03 samples/sec   Loss 5.3017   Epoch: 25   Global Step: 350100   Required: 11 hours
Training: 2023-11-02 01:37:57,867-Speed 1135.32 samples/sec   Loss 5.4429   Epoch: 25   Global Step: 350150   Required: 11 hours
Training: 2023-11-02 01:38:14,713-Speed 1139.82 samples/sec   Loss 5.3158   Epoch: 25   Global Step: 350200   Required: 11 hours
Training: 2023-11-02 01:38:31,566-Speed 1139.31 samples/sec   Loss 5.4983   Epoch: 25   Global Step: 350250   Required: 11 hours
Training: 2023-11-02 01:38:48,575-Speed 1128.96 samples/sec   Loss 5.7703   Epoch: 25   Global Step: 350300   Required: 11 hours
Training: 2023-11-02 01:39:05,626-Speed 1126.04 samples/sec   Loss 5.6114   Epoch: 25   Global Step: 350350   Required: 11 hours
Training: 2023-11-02 01:39:22,487-Speed 1138.81 samples/sec   Loss 5.6368   Epoch: 25   Global Step: 350400   Required: 11 hours
Training: 2023-11-02 01:39:39,910-Speed 1102.06 samples/sec   Loss 5.4682   Epoch: 25   Global Step: 350450   Required: 11 hours
Training: 2023-11-02 01:39:57,051-Speed 1120.22 samples/sec   Loss 5.3894   Epoch: 25   Global Step: 350500   Required: 11 hours
Training: 2023-11-02 01:40:13,883-Speed 1140.76 samples/sec   Loss 5.4412   Epoch: 25   Global Step: 350550   Required: 11 hours
Training: 2023-11-02 01:40:30,925-Speed 1126.73 samples/sec   Loss 5.5901   Epoch: 25   Global Step: 350600   Required: 11 hours
Training: 2023-11-02 01:40:47,820-Speed 1136.45 samples/sec   Loss 5.3460   Epoch: 25   Global Step: 350650   Required: 11 hours
Training: 2023-11-02 01:41:06,815-Speed 1010.86 samples/sec   Loss 5.5475   Epoch: 26   Global Step: 350700   Required: 11 hours
Training: 2023-11-02 01:41:23,729-Speed 1135.24 samples/sec   Loss 5.3146   Epoch: 26   Global Step: 350750   Required: 11 hours
Training: 2023-11-02 01:41:40,543-Speed 1142.02 samples/sec   Loss 5.3103   Epoch: 26   Global Step: 350800   Required: 11 hours
Training: 2023-11-02 01:41:57,169-Speed 1154.90 samples/sec   Loss 5.4157   Epoch: 26   Global Step: 350850   Required: 11 hours
Training: 2023-11-02 01:42:14,359-Speed 1116.99 samples/sec   Loss 5.5165   Epoch: 26   Global Step: 350900   Required: 11 hours
Training: 2023-11-02 01:42:31,188-Speed 1140.87 samples/sec   Loss 5.6698   Epoch: 26   Global Step: 350950   Required: 11 hours
Training: 2023-11-02 01:42:48,227-Speed 1126.90 samples/sec   Loss 5.3524   Epoch: 26   Global Step: 351000   Required: 11 hours
Training: 2023-11-02 01:43:05,380-Speed 1119.40 samples/sec   Loss 5.5252   Epoch: 26   Global Step: 351050   Required: 11 hours
Training: 2023-11-02 01:43:22,243-Speed 1138.66 samples/sec   Loss 5.3971   Epoch: 26   Global Step: 351100   Required: 11 hours
Training: 2023-11-02 01:43:39,044-Speed 1142.87 samples/sec   Loss 5.3037   Epoch: 26   Global Step: 351150   Required: 11 hours
Training: 2023-11-02 01:43:55,915-Speed 1138.16 samples/sec   Loss 5.4932   Epoch: 26   Global Step: 351200   Required: 11 hours
Training: 2023-11-02 01:44:12,878-Speed 1131.96 samples/sec   Loss 5.5503   Epoch: 26   Global Step: 351250   Required: 11 hours
Training: 2023-11-02 01:44:29,942-Speed 1125.27 samples/sec   Loss 5.4426   Epoch: 26   Global Step: 351300   Required: 11 hours
Training: 2023-11-02 01:44:47,076-Speed 1120.60 samples/sec   Loss 5.8316   Epoch: 26   Global Step: 351350   Required: 11 hours
Training: 2023-11-02 01:45:04,597-Speed 1095.93 samples/sec   Loss 5.5843   Epoch: 26   Global Step: 351400   Required: 11 hours
Training: 2023-11-02 01:45:21,769-Speed 1118.19 samples/sec   Loss 5.5460   Epoch: 26   Global Step: 351450   Required: 11 hours
Training: 2023-11-02 01:45:39,080-Speed 1109.18 samples/sec   Loss 5.4688   Epoch: 26   Global Step: 351500   Required: 11 hours
Training: 2023-11-02 01:45:55,889-Speed 1142.31 samples/sec   Loss 5.4042   Epoch: 26   Global Step: 351550   Required: 11 hours
Training: 2023-11-02 01:46:12,879-Speed 1130.16 samples/sec   Loss 5.5629   Epoch: 26   Global Step: 351600   Required: 11 hours
Training: 2023-11-02 01:46:29,846-Speed 1131.66 samples/sec   Loss 5.5022   Epoch: 26   Global Step: 351650   Required: 11 hours
Training: 2023-11-02 01:46:46,797-Speed 1132.77 samples/sec   Loss 5.6517   Epoch: 26   Global Step: 351700   Required: 11 hours
Training: 2023-11-02 01:47:04,555-Speed 1081.26 samples/sec   Loss 5.3722   Epoch: 26   Global Step: 351750   Required: 11 hours
Training: 2023-11-02 01:47:21,707-Speed 1119.48 samples/sec   Loss 5.5079   Epoch: 26   Global Step: 351800   Required: 11 hours
Training: 2023-11-02 01:47:38,513-Speed 1142.54 samples/sec   Loss 5.3947   Epoch: 26   Global Step: 351850   Required: 11 hours
Training: 2023-11-02 01:47:55,312-Speed 1142.97 samples/sec   Loss 5.5477   Epoch: 26   Global Step: 351900   Required: 11 hours
Training: 2023-11-02 01:48:11,985-Speed 1151.64 samples/sec   Loss 5.4308   Epoch: 26   Global Step: 351950   Required: 11 hours
Training: 2023-11-02 01:48:29,085-Speed 1122.85 samples/sec   Loss 5.6751   Epoch: 26   Global Step: 352000   Required: 11 hours
Training: 2023-11-02 01:48:45,955-Speed 1138.20 samples/sec   Loss 5.3570   Epoch: 26   Global Step: 352050   Required: 11 hours
Training: 2023-11-02 01:49:03,017-Speed 1125.37 samples/sec   Loss 5.4904   Epoch: 26   Global Step: 352100   Required: 11 hours
Training: 2023-11-02 01:49:20,249-Speed 1114.34 samples/sec   Loss 5.4843   Epoch: 26   Global Step: 352150   Required: 11 hours
Training: 2023-11-02 01:49:37,578-Speed 1108.05 samples/sec   Loss 5.3252   Epoch: 26   Global Step: 352200   Required: 11 hours
Training: 2023-11-02 01:49:54,889-Speed 1109.16 samples/sec   Loss 5.4793   Epoch: 26   Global Step: 352250   Required: 11 hours
Training: 2023-11-02 01:50:12,452-Speed 1093.27 samples/sec   Loss 5.5800   Epoch: 26   Global Step: 352300   Required: 11 hours
Training: 2023-11-02 01:50:29,364-Speed 1135.32 samples/sec   Loss 5.3666   Epoch: 26   Global Step: 352350   Required: 11 hours
Training: 2023-11-02 01:50:46,311-Speed 1133.05 samples/sec   Loss 5.5308   Epoch: 26   Global Step: 352400   Required: 11 hours
Training: 2023-11-02 01:51:03,075-Speed 1145.45 samples/sec   Loss 5.4517   Epoch: 26   Global Step: 352450   Required: 11 hours
Training: 2023-11-02 01:51:19,875-Speed 1142.92 samples/sec   Loss 5.4131   Epoch: 26   Global Step: 352500   Required: 11 hours
Training: 2023-11-02 01:52:05,355-[lfw][352532]XNorm: 1.978469
Training: 2023-11-02 01:52:05,356-[lfw][352532]Accuracy-Flip: 0.99517+-0.00337
Training: 2023-11-02 01:52:05,356-[lfw][352532]Accuracy-Highest: 0.99600
Training: 2023-11-02 01:52:38,023-[calfw][352532]XNorm: 1.936536
Training: 2023-11-02 01:52:38,024-[calfw][352532]Accuracy-Flip: 0.95717+-0.01133
Training: 2023-11-02 01:52:38,024-[calfw][352532]Accuracy-Highest: 0.95767
Training: 2023-11-02 01:53:10,205-[cplfw][352532]XNorm: 1.969136
Training: 2023-11-02 01:53:10,205-[cplfw][352532]Accuracy-Flip: 0.89600+-0.01461
Training: 2023-11-02 01:53:10,205-[cplfw][352532]Accuracy-Highest: 0.89900
Training: 2023-11-02 01:53:47,364-[cfp_fp][352532]XNorm: 1.924008
Training: 2023-11-02 01:53:47,365-[cfp_fp][352532]Accuracy-Flip: 0.96043+-0.00871
Training: 2023-11-02 01:53:47,365-[cfp_fp][352532]Accuracy-Highest: 0.96471
