Training: 2023-10-23 16:26:59,925-rank_id: 0
Training: 2023-10-25 10:15:09,036-Speed 1146.36 samples/sec   Loss 6.8934   Epoch: 30   Global Step: 411250   Required: 5 hours
Training: 2023-10-25 10:15:25,943-Speed 1135.75 samples/sec   Loss 6.7394   Epoch: 30   Global Step: 411300   Required: 5 hours
Training: 2023-10-25 10:15:43,246-Speed 1109.72 samples/sec   Loss 6.8634   Epoch: 30   Global Step: 411350   Required: 5 hours
Training: 2023-10-25 10:16:00,141-Speed 1136.48 samples/sec   Loss 7.0259   Epoch: 30   Global Step: 411400   Required: 5 hours
Training: 2023-10-25 10:16:17,346-Speed 1116.05 samples/sec   Loss 6.7983   Epoch: 30   Global Step: 411450   Required: 5 hours
Training: 2023-10-25 10:16:34,405-Speed 1125.56 samples/sec   Loss 6.8979   Epoch: 30   Global Step: 411500   Required: 5 hours
Training: 2023-10-25 10:16:51,990-Speed 1091.94 samples/sec   Loss 6.9147   Epoch: 30   Global Step: 411550   Required: 5 hours
Training: 2023-10-25 10:17:08,896-Speed 1135.83 samples/sec   Loss 6.9053   Epoch: 30   Global Step: 411600   Required: 5 hours
Training: 2023-10-25 10:17:26,141-Speed 1113.40 samples/sec   Loss 6.8095   Epoch: 30   Global Step: 411650   Required: 5 hours
Training: 2023-10-25 10:17:42,998-Speed 1139.11 samples/sec   Loss 7.0010   Epoch: 30   Global Step: 411700   Required: 5 hours
Training: 2023-10-25 10:18:00,181-Speed 1117.51 samples/sec   Loss 6.9274   Epoch: 30   Global Step: 411750   Required: 5 hours
Training: 2023-10-25 10:18:17,058-Speed 1137.70 samples/sec   Loss 6.8028   Epoch: 30   Global Step: 411800   Required: 5 hours
Training: 2023-10-25 10:18:34,545-Speed 1098.07 samples/sec   Loss 6.7699   Epoch: 30   Global Step: 411850   Required: 5 hours
Training: 2023-10-25 10:18:52,264-Speed 1083.72 samples/sec   Loss 6.8869   Epoch: 30   Global Step: 411900   Required: 5 hours
Training: 2023-10-25 10:19:09,863-Speed 1091.05 samples/sec   Loss 6.7755   Epoch: 30   Global Step: 411950   Required: 5 hours
Training: 2023-10-25 10:19:26,955-Speed 1123.38 samples/sec   Loss 6.9455   Epoch: 30   Global Step: 412000   Required: 5 hours
Training: 2023-10-25 10:19:44,370-Speed 1102.59 samples/sec   Loss 6.8046   Epoch: 30   Global Step: 412050   Required: 5 hours
Training: 2023-10-25 10:20:02,078-Speed 1084.30 samples/sec   Loss 6.7744   Epoch: 30   Global Step: 412100   Required: 5 hours
Training: 2023-10-25 10:20:19,704-Speed 1089.37 samples/sec   Loss 6.9034   Epoch: 30   Global Step: 412150   Required: 5 hours
Training: 2023-10-25 10:20:37,125-Speed 1102.25 samples/sec   Loss 6.9571   Epoch: 30   Global Step: 412200   Required: 5 hours
Training: 2023-10-25 10:20:54,050-Speed 1134.55 samples/sec   Loss 6.8361   Epoch: 30   Global Step: 412250   Required: 5 hours
Training: 2023-10-25 10:21:11,203-Speed 1119.45 samples/sec   Loss 6.8235   Epoch: 30   Global Step: 412300   Required: 5 hours
Training: 2023-10-25 10:21:28,806-Speed 1090.78 samples/sec   Loss 6.8258   Epoch: 30   Global Step: 412350   Required: 5 hours
Training: 2023-10-25 10:21:45,650-Speed 1139.98 samples/sec   Loss 6.9522   Epoch: 30   Global Step: 412400   Required: 5 hours
Training: 2023-10-25 10:22:03,197-Speed 1094.30 samples/sec   Loss 6.8586   Epoch: 30   Global Step: 412450   Required: 5 hours
Training: 2023-10-25 10:22:20,718-Speed 1095.95 samples/sec   Loss 7.0592   Epoch: 30   Global Step: 412500   Required: 5 hours
Training: 2023-10-25 10:22:37,816-Speed 1123.04 samples/sec   Loss 6.7818   Epoch: 30   Global Step: 412550   Required: 5 hours
Training: 2023-10-25 10:22:54,897-Speed 1124.13 samples/sec   Loss 6.8671   Epoch: 30   Global Step: 412600   Required: 5 hours
Training: 2023-10-25 10:23:12,666-Speed 1080.61 samples/sec   Loss 6.7959   Epoch: 30   Global Step: 412650   Required: 5 hours
Training: 2023-10-25 10:23:30,232-Speed 1093.07 samples/sec   Loss 6.7501   Epoch: 30   Global Step: 412700   Required: 5 hours
Training: 2023-10-25 10:23:47,690-Speed 1099.85 samples/sec   Loss 6.8593   Epoch: 30   Global Step: 412750   Required: 5 hours
Training: 2023-10-25 10:24:04,744-Speed 1125.97 samples/sec   Loss 6.8461   Epoch: 30   Global Step: 412800   Required: 5 hours
Training: 2023-10-25 10:24:21,610-Speed 1138.44 samples/sec   Loss 6.8372   Epoch: 30   Global Step: 412850   Required: 5 hours
Training: 2023-10-25 10:24:38,455-Speed 1139.91 samples/sec   Loss 6.7403   Epoch: 30   Global Step: 412900   Required: 5 hours
Training: 2023-10-25 10:24:55,424-Speed 1131.50 samples/sec   Loss 6.8316   Epoch: 30   Global Step: 412950   Required: 5 hours
Training: 2023-10-25 10:25:14,284-Speed 1018.14 samples/sec   Loss 6.9705   Epoch: 30   Global Step: 413000   Required: 5 hours
Training: 2023-10-25 10:25:32,349-Speed 1062.89 samples/sec   Loss 6.9118   Epoch: 30   Global Step: 413050   Required: 5 hours
Training: 2023-10-25 10:25:50,384-Speed 1064.68 samples/sec   Loss 6.9486   Epoch: 30   Global Step: 413100   Required: 5 hours
Training: 2023-10-25 10:26:07,574-Speed 1117.03 samples/sec   Loss 6.9092   Epoch: 30   Global Step: 413150   Required: 5 hours
Training: 2023-10-25 10:26:24,602-Speed 1127.69 samples/sec   Loss 6.8718   Epoch: 30   Global Step: 413200   Required: 5 hours
Training: 2023-10-25 10:26:41,906-Speed 1109.66 samples/sec   Loss 6.7996   Epoch: 30   Global Step: 413250   Required: 5 hours
Training: 2023-10-25 10:26:58,622-Speed 1148.66 samples/sec   Loss 6.9140   Epoch: 30   Global Step: 413300   Required: 5 hours
Training: 2023-10-25 10:27:15,575-Speed 1132.60 samples/sec   Loss 6.8061   Epoch: 30   Global Step: 413350   Required: 5 hours
Training: 2023-10-25 10:27:32,234-Speed 1152.62 samples/sec   Loss 6.7641   Epoch: 30   Global Step: 413400   Required: 5 hours
Training: 2023-10-25 10:27:49,364-Speed 1120.93 samples/sec   Loss 6.8559   Epoch: 30   Global Step: 413450   Required: 5 hours
Training: 2023-10-25 10:28:06,750-Speed 1104.35 samples/sec   Loss 7.0503   Epoch: 30   Global Step: 413500   Required: 5 hours
Training: 2023-10-25 10:28:24,337-Speed 1091.80 samples/sec   Loss 6.8313   Epoch: 30   Global Step: 413550   Required: 5 hours
Training: 2023-10-25 10:28:41,513-Speed 1117.96 samples/sec   Loss 6.7956   Epoch: 30   Global Step: 413600   Required: 5 hours
Training: 2023-10-25 10:28:58,271-Speed 1145.87 samples/sec   Loss 6.7369   Epoch: 30   Global Step: 413650   Required: 5 hours
Training: 2023-10-25 10:29:14,906-Speed 1154.25 samples/sec   Loss 6.8447   Epoch: 30   Global Step: 413700   Required: 5 hours
Training: 2023-10-25 10:29:31,673-Speed 1145.20 samples/sec   Loss 6.7878   Epoch: 30   Global Step: 413750   Required: 5 hours
Training: 2023-10-25 10:29:48,825-Speed 1119.47 samples/sec   Loss 6.7808   Epoch: 30   Global Step: 413800   Required: 5 hours
Training: 2023-10-25 10:30:05,821-Speed 1129.71 samples/sec   Loss 6.7628   Epoch: 30   Global Step: 413850   Required: 5 hours
Training: 2023-10-25 10:30:22,254-Speed 1168.48 samples/sec   Loss 6.9262   Epoch: 30   Global Step: 413900   Required: 5 hours
Training: 2023-10-25 10:30:40,064-Speed 1078.12 samples/sec   Loss 6.9242   Epoch: 30   Global Step: 413950   Required: 5 hours
Training: 2023-10-25 10:30:57,384-Speed 1108.65 samples/sec   Loss 6.8511   Epoch: 30   Global Step: 414000   Required: 5 hours
Training: 2023-10-25 10:31:14,960-Speed 1092.44 samples/sec   Loss 7.0076   Epoch: 30   Global Step: 414050   Required: 5 hours
Training: 2023-10-25 10:31:32,354-Speed 1103.93 samples/sec   Loss 7.0378   Epoch: 30   Global Step: 414100   Required: 5 hours
Training: 2023-10-25 10:31:49,602-Speed 1113.25 samples/sec   Loss 6.9602   Epoch: 30   Global Step: 414150   Required: 5 hours
Training: 2023-10-25 10:32:07,623-Speed 1065.51 samples/sec   Loss 6.9610   Epoch: 30   Global Step: 414200   Required: 5 hours
Training: 2023-10-25 10:32:25,009-Speed 1104.47 samples/sec   Loss 6.9448   Epoch: 30   Global Step: 414250   Required: 5 hours
Training: 2023-10-25 10:32:42,257-Speed 1113.25 samples/sec   Loss 6.7477   Epoch: 30   Global Step: 414300   Required: 4 hours
Training: 2023-10-25 10:32:59,550-Speed 1110.40 samples/sec   Loss 6.7643   Epoch: 30   Global Step: 414350   Required: 4 hours
Training: 2023-10-25 10:33:17,352-Speed 1078.55 samples/sec   Loss 6.7895   Epoch: 30   Global Step: 414400   Required: 4 hours
Training: 2023-10-25 10:33:34,772-Speed 1102.27 samples/sec   Loss 6.5965   Epoch: 30   Global Step: 414450   Required: 4 hours
Training: 2023-10-25 10:33:51,856-Speed 1123.95 samples/sec   Loss 6.9288   Epoch: 30   Global Step: 414500   Required: 4 hours
Training: 2023-10-25 10:34:08,921-Speed 1125.12 samples/sec   Loss 6.7428   Epoch: 30   Global Step: 414550   Required: 4 hours
Training: 2023-10-25 10:34:26,014-Speed 1123.38 samples/sec   Loss 6.7502   Epoch: 30   Global Step: 414600   Required: 4 hours
Training: 2023-10-25 10:34:43,280-Speed 1112.05 samples/sec   Loss 6.8681   Epoch: 30   Global Step: 414650   Required: 4 hours
Training: 2023-10-25 10:35:00,692-Speed 1102.79 samples/sec   Loss 6.9754   Epoch: 30   Global Step: 414700   Required: 4 hours
Training: 2023-10-25 10:35:18,558-Speed 1074.71 samples/sec   Loss 6.9204   Epoch: 30   Global Step: 414750   Required: 4 hours
Training: 2023-10-25 10:35:35,758-Speed 1116.39 samples/sec   Loss 6.8709   Epoch: 30   Global Step: 414800   Required: 4 hours
Training: 2023-10-25 10:35:52,797-Speed 1126.88 samples/sec   Loss 6.7763   Epoch: 30   Global Step: 414850   Required: 4 hours
Training: 2023-10-25 10:36:09,998-Speed 1116.29 samples/sec   Loss 6.9329   Epoch: 30   Global Step: 414900   Required: 4 hours
Training: 2023-10-25 10:36:27,015-Speed 1128.37 samples/sec   Loss 6.8453   Epoch: 30   Global Step: 414950   Required: 4 hours
Training: 2023-10-25 10:36:43,964-Speed 1132.92 samples/sec   Loss 6.7941   Epoch: 30   Global Step: 415000   Required: 4 hours
Training: 2023-10-25 10:37:00,838-Speed 1137.91 samples/sec   Loss 6.7617   Epoch: 30   Global Step: 415050   Required: 4 hours
Training: 2023-10-25 10:37:42,865-[lfw][415078]XNorm: 2.184969
Training: 2023-10-25 10:37:42,866-[lfw][415078]Accuracy-Flip: 0.99550+-0.00342
Training: 2023-10-25 10:37:42,866-[lfw][415078]Accuracy-Highest: 0.99600
Training: 2023-10-25 10:38:13,639-[calfw][415078]XNorm: 2.148555
Training: 2023-10-25 10:38:13,640-[calfw][415078]Accuracy-Flip: 0.95250+-0.01300
Training: 2023-10-25 10:38:13,640-[calfw][415078]Accuracy-Highest: 0.95350
Training: 2023-10-25 10:38:44,190-[cplfw][415078]XNorm: 2.118081
Training: 2023-10-25 10:38:44,191-[cplfw][415078]Accuracy-Flip: 0.88217+-0.01336
Training: 2023-10-25 10:38:44,191-[cplfw][415078]Accuracy-Highest: 0.88650
Training: 2023-10-25 10:39:19,743-[cfp_fp][415078]XNorm: 2.048894
Training: 2023-10-25 10:39:19,744-[cfp_fp][415078]Accuracy-Flip: 0.95357+-0.01184
Training: 2023-10-25 10:39:19,744-[cfp_fp][415078]Accuracy-Highest: 0.95471
Training: 2023-10-25 10:39:50,165-[agedb_30][415078]XNorm: 2.112477
Training: 2023-10-25 10:39:50,165-[agedb_30][415078]Accuracy-Flip: 0.96167+-0.01033
Training: 2023-10-25 10:39:50,166-[agedb_30][415078]Accuracy-Highest: 0.96350
Training: 2023-10-25 10:39:57,235-Speed 108.85 samples/sec   Loss 6.9967   Epoch: 30   Global Step: 415100   Required: 4 hours
Training: 2023-10-25 10:40:14,451-Speed 1115.33 samples/sec   Loss 6.8716   Epoch: 30   Global Step: 415150   Required: 4 hours
Training: 2023-10-25 10:40:31,348-Speed 1136.38 samples/sec   Loss 6.8443   Epoch: 30   Global Step: 415200   Required: 4 hours
Training: 2023-10-25 10:40:48,021-Speed 1151.68 samples/sec   Loss 6.8827   Epoch: 30   Global Step: 415250   Required: 4 hours
Training: 2023-10-25 10:41:04,758-Speed 1147.23 samples/sec   Loss 6.8045   Epoch: 30   Global Step: 415300   Required: 4 hours
Training: 2023-10-25 10:41:21,599-Speed 1140.09 samples/sec   Loss 6.9297   Epoch: 30   Global Step: 415350   Required: 4 hours
Training: 2023-10-25 10:41:38,421-Speed 1141.44 samples/sec   Loss 7.0488   Epoch: 30   Global Step: 415400   Required: 4 hours
Training: 2023-10-25 10:41:55,218-Speed 1143.13 samples/sec   Loss 6.8908   Epoch: 30   Global Step: 415450   Required: 4 hours
Training: 2023-10-25 10:42:12,198-Speed 1130.79 samples/sec   Loss 6.9407   Epoch: 30   Global Step: 415500   Required: 4 hours
Training: 2023-10-25 10:42:29,134-Speed 1133.80 samples/sec   Loss 7.0761   Epoch: 30   Global Step: 415550   Required: 4 hours
Training: 2023-10-25 10:42:45,975-Speed 1140.10 samples/sec   Loss 6.9431   Epoch: 30   Global Step: 415600   Required: 4 hours
Training: 2023-10-25 10:43:02,985-Speed 1128.81 samples/sec   Loss 6.8796   Epoch: 30   Global Step: 415650   Required: 4 hours
Training: 2023-10-25 10:43:20,037-Speed 1126.01 samples/sec   Loss 6.7815   Epoch: 30   Global Step: 415700   Required: 4 hours
Training: 2023-10-25 10:43:36,761-Speed 1148.12 samples/sec   Loss 6.7020   Epoch: 30   Global Step: 415750   Required: 4 hours
Training: 2023-10-25 10:43:53,605-Speed 1139.92 samples/sec   Loss 6.7094   Epoch: 30   Global Step: 415800   Required: 4 hours
Training: 2023-10-25 10:44:10,411-Speed 1142.52 samples/sec   Loss 6.6835   Epoch: 30   Global Step: 415850   Required: 4 hours
Training: 2023-10-25 10:44:27,072-Speed 1152.50 samples/sec   Loss 6.7813   Epoch: 30   Global Step: 415900   Required: 4 hours
Training: 2023-10-25 10:44:44,074-Speed 1129.32 samples/sec   Loss 6.8660   Epoch: 30   Global Step: 415950   Required: 4 hours
Training: 2023-10-25 10:45:00,846-Speed 1144.82 samples/sec   Loss 6.8816   Epoch: 30   Global Step: 416000   Required: 4 hours
Training: 2023-10-25 10:45:17,580-Speed 1147.45 samples/sec   Loss 6.8728   Epoch: 30   Global Step: 416050   Required: 4 hours
Training: 2023-10-25 10:45:34,382-Speed 1142.78 samples/sec   Loss 6.9622   Epoch: 30   Global Step: 416100   Required: 4 hours
Training: 2023-10-25 10:45:51,278-Speed 1136.48 samples/sec   Loss 6.8852   Epoch: 30   Global Step: 416150   Required: 4 hours
Training: 2023-10-25 10:46:08,138-Speed 1138.84 samples/sec   Loss 6.6473   Epoch: 30   Global Step: 416200   Required: 4 hours
Training: 2023-10-25 10:46:24,869-Speed 1147.63 samples/sec   Loss 6.7107   Epoch: 30   Global Step: 416250   Required: 4 hours
Training: 2023-10-25 10:46:41,842-Speed 1131.26 samples/sec   Loss 6.9616   Epoch: 30   Global Step: 416300   Required: 4 hours
Training: 2023-10-25 10:46:58,543-Speed 1149.72 samples/sec   Loss 6.9408   Epoch: 30   Global Step: 416350   Required: 4 hours
Training: 2023-10-25 10:47:15,326-Speed 1144.07 samples/sec   Loss 6.7417   Epoch: 30   Global Step: 416400   Required: 4 hours
Training: 2023-10-25 10:47:32,348-Speed 1128.07 samples/sec   Loss 6.9381   Epoch: 30   Global Step: 416450   Required: 4 hours
Training: 2023-10-25 10:47:49,044-Speed 1150.04 samples/sec   Loss 6.8839   Epoch: 30   Global Step: 416500   Required: 4 hours
Training: 2023-10-25 10:48:05,611-Speed 1159.03 samples/sec   Loss 6.8737   Epoch: 30   Global Step: 416550   Required: 4 hours
Training: 2023-10-25 10:48:22,354-Speed 1146.82 samples/sec   Loss 6.9098   Epoch: 30   Global Step: 416600   Required: 4 hours
Training: 2023-10-25 10:48:39,173-Speed 1141.59 samples/sec   Loss 6.7816   Epoch: 30   Global Step: 416650   Required: 4 hours
Training: 2023-10-25 10:48:56,584-Speed 1102.84 samples/sec   Loss 6.8798   Epoch: 30   Global Step: 416700   Required: 4 hours
Training: 2023-10-25 10:49:13,644-Speed 1125.50 samples/sec   Loss 6.8482   Epoch: 30   Global Step: 416750   Required: 4 hours
Training: 2023-10-25 10:49:30,740-Speed 1123.13 samples/sec   Loss 6.6688   Epoch: 30   Global Step: 416800   Required: 4 hours
Training: 2023-10-25 10:49:47,920-Speed 1117.64 samples/sec   Loss 6.8594   Epoch: 30   Global Step: 416850   Required: 4 hours
Training: 2023-10-25 10:50:04,953-Speed 1127.33 samples/sec   Loss 6.8756   Epoch: 30   Global Step: 416900   Required: 4 hours
Training: 2023-10-25 10:50:21,742-Speed 1143.63 samples/sec   Loss 6.8028   Epoch: 30   Global Step: 416950   Required: 4 hours
Training: 2023-10-25 10:50:38,283-Speed 1160.87 samples/sec   Loss 6.8443   Epoch: 30   Global Step: 417000   Required: 4 hours
Training: 2023-10-25 10:50:55,088-Speed 1142.60 samples/sec   Loss 6.7855   Epoch: 30   Global Step: 417050   Required: 4 hours
Training: 2023-10-25 10:51:11,546-Speed 1166.66 samples/sec   Loss 7.0097   Epoch: 30   Global Step: 417100   Required: 4 hours
Training: 2023-10-25 10:51:27,706-Speed 1188.20 samples/sec   Loss 7.0721   Epoch: 30   Global Step: 417150   Required: 4 hours
Training: 2023-10-25 10:51:44,497-Speed 1143.52 samples/sec   Loss 6.7534   Epoch: 30   Global Step: 417200   Required: 4 hours
Training: 2023-10-25 10:52:01,507-Speed 1128.85 samples/sec   Loss 6.9557   Epoch: 30   Global Step: 417250   Required: 4 hours
Training: 2023-10-25 10:52:18,519-Speed 1128.66 samples/sec   Loss 6.9032   Epoch: 30   Global Step: 417300   Required: 4 hours
Training: 2023-10-25 10:52:35,166-Speed 1153.48 samples/sec   Loss 6.9297   Epoch: 30   Global Step: 417350   Required: 4 hours
Training: 2023-10-25 10:52:52,176-Speed 1128.79 samples/sec   Loss 6.8274   Epoch: 30   Global Step: 417400   Required: 4 hours
Training: 2023-10-25 10:53:08,850-Speed 1151.61 samples/sec   Loss 6.9954   Epoch: 30   Global Step: 417450   Required: 4 hours
Training: 2023-10-25 10:53:25,501-Speed 1153.11 samples/sec   Loss 6.9223   Epoch: 30   Global Step: 417500   Required: 4 hours
Training: 2023-10-25 10:53:42,177-Speed 1151.46 samples/sec   Loss 6.9362   Epoch: 30   Global Step: 417550   Required: 4 hours
Training: 2023-10-25 10:53:58,837-Speed 1152.50 samples/sec   Loss 6.9606   Epoch: 30   Global Step: 417600   Required: 4 hours
Training: 2023-10-25 10:54:15,695-Speed 1139.02 samples/sec   Loss 6.7924   Epoch: 30   Global Step: 417650   Required: 4 hours
Training: 2023-10-25 10:54:32,665-Speed 1131.50 samples/sec   Loss 6.7965   Epoch: 30   Global Step: 417700   Required: 4 hours
Training: 2023-10-25 10:54:49,586-Speed 1134.76 samples/sec   Loss 6.8639   Epoch: 30   Global Step: 417750   Required: 4 hours
Training: 2023-10-25 10:55:06,543-Speed 1132.30 samples/sec   Loss 6.6831   Epoch: 30   Global Step: 417800   Required: 4 hours
Training: 2023-10-25 10:55:23,277-Speed 1147.43 samples/sec   Loss 6.7694   Epoch: 30   Global Step: 417850   Required: 4 hours
Training: 2023-10-25 10:55:39,874-Speed 1156.92 samples/sec   Loss 6.9417   Epoch: 30   Global Step: 417900   Required: 4 hours
Training: 2023-10-25 10:55:56,664-Speed 1143.63 samples/sec   Loss 6.9308   Epoch: 30   Global Step: 417950   Required: 4 hours
Training: 2023-10-25 10:56:13,341-Speed 1151.36 samples/sec   Loss 6.7600   Epoch: 30   Global Step: 418000   Required: 4 hours
Training: 2023-10-25 10:56:30,082-Speed 1146.95 samples/sec   Loss 6.9187   Epoch: 30   Global Step: 418050   Required: 4 hours
Training: 2023-10-25 10:56:46,711-Speed 1154.77 samples/sec   Loss 6.8583   Epoch: 30   Global Step: 418100   Required: 4 hours
Training: 2023-10-25 10:57:05,366-Speed 1029.29 samples/sec   Loss 7.0089   Epoch: 31   Global Step: 418150   Required: 4 hours
Training: 2023-10-25 10:57:22,276-Speed 1135.45 samples/sec   Loss 6.9747   Epoch: 31   Global Step: 418200   Required: 4 hours
Training: 2023-10-25 10:57:39,035-Speed 1145.78 samples/sec   Loss 6.9347   Epoch: 31   Global Step: 418250   Required: 4 hours
Training: 2023-10-25 10:57:55,552-Speed 1162.51 samples/sec   Loss 6.9630   Epoch: 31   Global Step: 418300   Required: 4 hours
Training: 2023-10-25 10:58:12,133-Speed 1158.01 samples/sec   Loss 7.0452   Epoch: 31   Global Step: 418350   Required: 4 hours
Training: 2023-10-25 10:58:28,849-Speed 1148.68 samples/sec   Loss 7.0934   Epoch: 31   Global Step: 418400   Required: 4 hours
Training: 2023-10-25 10:58:45,554-Speed 1149.37 samples/sec   Loss 6.7182   Epoch: 31   Global Step: 418450   Required: 4 hours
Training: 2023-10-25 10:59:02,163-Speed 1156.10 samples/sec   Loss 6.6920   Epoch: 31   Global Step: 418500   Required: 4 hours
Training: 2023-10-25 10:59:19,212-Speed 1126.23 samples/sec   Loss 6.9323   Epoch: 31   Global Step: 418550   Required: 4 hours
Training: 2023-10-25 10:59:35,962-Speed 1146.37 samples/sec   Loss 6.6374   Epoch: 31   Global Step: 418600   Required: 4 hours
Training: 2023-10-25 10:59:52,329-Speed 1173.14 samples/sec   Loss 6.8661   Epoch: 31   Global Step: 418650   Required: 4 hours
Training: 2023-10-25 11:00:09,091-Speed 1145.53 samples/sec   Loss 6.8346   Epoch: 31   Global Step: 418700   Required: 4 hours
Training: 2023-10-25 11:00:25,791-Speed 1149.80 samples/sec   Loss 6.9681   Epoch: 31   Global Step: 418750   Required: 4 hours
Training: 2023-10-25 11:00:43,829-Speed 1064.43 samples/sec   Loss 6.7032   Epoch: 31   Global Step: 418800   Required: 4 hours
Training: 2023-10-25 11:01:01,593-Speed 1080.95 samples/sec   Loss 6.7051   Epoch: 31   Global Step: 418850   Required: 4 hours
Training: 2023-10-25 11:01:18,207-Speed 1155.75 samples/sec   Loss 6.8563   Epoch: 31   Global Step: 418900   Required: 4 hours
Training: 2023-10-25 11:01:35,468-Speed 1112.39 samples/sec   Loss 6.9105   Epoch: 31   Global Step: 418950   Required: 4 hours
Training: 2023-10-25 11:01:52,208-Speed 1147.03 samples/sec   Loss 6.7445   Epoch: 31   Global Step: 419000   Required: 4 hours
Training: 2023-10-25 11:02:09,185-Speed 1130.97 samples/sec   Loss 6.9659   Epoch: 31   Global Step: 419050   Required: 4 hours
Training: 2023-10-25 11:02:26,450-Speed 1112.17 samples/sec   Loss 6.8094   Epoch: 31   Global Step: 419100   Required: 4 hours
Training: 2023-10-25 11:02:43,863-Speed 1102.71 samples/sec   Loss 6.7229   Epoch: 31   Global Step: 419150   Required: 4 hours
Training: 2023-10-25 11:03:01,115-Speed 1112.94 samples/sec   Loss 6.8795   Epoch: 31   Global Step: 419200   Required: 4 hours
Training: 2023-10-25 11:03:18,183-Speed 1125.03 samples/sec   Loss 6.8421   Epoch: 31   Global Step: 419250   Required: 4 hours
Training: 2023-10-25 11:03:35,358-Speed 1117.98 samples/sec   Loss 6.9485   Epoch: 31   Global Step: 419300   Required: 4 hours
Training: 2023-10-25 11:03:52,097-Speed 1147.05 samples/sec   Loss 6.7688   Epoch: 31   Global Step: 419350   Required: 4 hours
Training: 2023-10-25 11:04:08,708-Speed 1155.95 samples/sec   Loss 6.8934   Epoch: 31   Global Step: 419400   Required: 4 hours
Training: 2023-10-25 11:04:25,437-Speed 1147.73 samples/sec   Loss 6.9642   Epoch: 31   Global Step: 419450   Required: 4 hours
Training: 2023-10-25 11:04:42,278-Speed 1140.20 samples/sec   Loss 6.7810   Epoch: 31   Global Step: 419500   Required: 4 hours
Training: 2023-10-25 11:04:59,056-Speed 1144.39 samples/sec   Loss 6.8105   Epoch: 31   Global Step: 419550   Required: 4 hours
Training: 2023-10-25 11:05:15,766-Speed 1149.13 samples/sec   Loss 6.9658   Epoch: 31   Global Step: 419600   Required: 4 hours
Training: 2023-10-25 11:05:32,907-Speed 1120.17 samples/sec   Loss 6.9186   Epoch: 31   Global Step: 419650   Required: 4 hours
Training: 2023-10-25 11:05:49,547-Speed 1153.95 samples/sec   Loss 6.9250   Epoch: 31   Global Step: 419700   Required: 4 hours
Training: 2023-10-25 11:06:06,145-Speed 1156.83 samples/sec   Loss 7.0962   Epoch: 31   Global Step: 419750   Required: 4 hours
Training: 2023-10-25 11:06:22,799-Speed 1152.98 samples/sec   Loss 6.7572   Epoch: 31   Global Step: 419800   Required: 4 hours
Training: 2023-10-25 11:06:39,479-Speed 1151.10 samples/sec   Loss 6.9972   Epoch: 31   Global Step: 419850   Required: 4 hours
Training: 2023-10-25 11:06:55,981-Speed 1163.58 samples/sec   Loss 6.7411   Epoch: 31   Global Step: 419900   Required: 4 hours
Training: 2023-10-25 11:07:13,270-Speed 1110.55 samples/sec   Loss 6.8937   Epoch: 31   Global Step: 419950   Required: 4 hours
Training: 2023-10-25 11:07:30,020-Speed 1146.34 samples/sec   Loss 6.9091   Epoch: 31   Global Step: 420000   Required: 4 hours
Training: 2023-10-25 11:07:46,716-Speed 1150.07 samples/sec   Loss 6.9684   Epoch: 31   Global Step: 420050   Required: 4 hours
Training: 2023-10-25 11:08:03,479-Speed 1145.40 samples/sec   Loss 7.0119   Epoch: 31   Global Step: 420100   Required: 4 hours
Training: 2023-10-25 11:08:20,114-Speed 1154.30 samples/sec   Loss 6.7766   Epoch: 31   Global Step: 420150   Required: 4 hours
Training: 2023-10-25 11:08:36,696-Speed 1157.93 samples/sec   Loss 6.6828   Epoch: 31   Global Step: 420200   Required: 4 hours
Training: 2023-10-25 11:08:53,344-Speed 1153.34 samples/sec   Loss 6.9458   Epoch: 31   Global Step: 420250   Required: 4 hours
Training: 2023-10-25 11:09:10,058-Speed 1148.81 samples/sec   Loss 6.9894   Epoch: 31   Global Step: 420300   Required: 4 hours
Training: 2023-10-25 11:09:26,625-Speed 1159.01 samples/sec   Loss 6.8897   Epoch: 31   Global Step: 420350   Required: 4 hours
Training: 2023-10-25 11:09:43,264-Speed 1154.00 samples/sec   Loss 6.8263   Epoch: 31   Global Step: 420400   Required: 4 hours
Training: 2023-10-25 11:10:00,515-Speed 1113.06 samples/sec   Loss 6.8029   Epoch: 31   Global Step: 420450   Required: 4 hours
Training: 2023-10-25 11:10:17,152-Speed 1154.13 samples/sec   Loss 6.9079   Epoch: 31   Global Step: 420500   Required: 4 hours
Training: 2023-10-25 11:10:34,422-Speed 1111.78 samples/sec   Loss 6.8070   Epoch: 31   Global Step: 420550   Required: 4 hours
Training: 2023-10-25 11:10:51,053-Speed 1154.58 samples/sec   Loss 6.8475   Epoch: 31   Global Step: 420600   Required: 4 hours
Training: 2023-10-25 11:11:07,531-Speed 1165.26 samples/sec   Loss 6.9188   Epoch: 31   Global Step: 420650   Required: 4 hours
Training: 2023-10-25 11:11:24,045-Speed 1162.67 samples/sec   Loss 7.0049   Epoch: 31   Global Step: 420700   Required: 4 hours
Training: 2023-10-25 11:11:41,107-Speed 1125.35 samples/sec   Loss 6.8507   Epoch: 31   Global Step: 420750   Required: 4 hours
Training: 2023-10-25 11:12:17,384-[lfw][420764]XNorm: 2.172321
Training: 2023-10-25 11:12:17,384-[lfw][420764]Accuracy-Flip: 0.99483+-0.00361
