Training: 2023-10-25 15:08:57,648-rank_id: 0
Training: 2023-10-27 00:37:01,269-Speed 1096.65 samples/sec   Loss 4.1826   Epoch: 23   Global Step: 312450   Required: 16 hours
Training: 2023-10-27 00:37:19,106-Speed 1076.50 samples/sec   Loss 4.3267   Epoch: 23   Global Step: 312500   Required: 16 hours
Training: 2023-10-27 00:37:36,576-Speed 1099.07 samples/sec   Loss 4.2925   Epoch: 23   Global Step: 312550   Required: 16 hours
Training: 2023-10-27 00:37:54,230-Speed 1087.70 samples/sec   Loss 4.2852   Epoch: 23   Global Step: 312600   Required: 16 hours
Training: 2023-10-27 00:38:11,737-Speed 1096.75 samples/sec   Loss 4.0822   Epoch: 23   Global Step: 312650   Required: 16 hours
Training: 2023-10-27 00:38:28,759-Speed 1128.04 samples/sec   Loss 4.3048   Epoch: 23   Global Step: 312700   Required: 16 hours
Training: 2023-10-27 00:39:16,138-[lfw][312730]XNorm: 1.706320
Training: 2023-10-27 00:39:16,138-[lfw][312730]Accuracy-Flip: 0.99733+-0.00309
Training: 2023-10-27 00:39:16,138-[lfw][312730]Accuracy-Highest: 0.99750
Training: 2023-10-27 00:39:51,409-[calfw][312730]XNorm: 1.656169
Training: 2023-10-27 00:39:51,410-[calfw][312730]Accuracy-Flip: 0.95883+-0.01179
Training: 2023-10-27 00:39:51,410-[calfw][312730]Accuracy-Highest: 0.95950
Training: 2023-10-27 00:40:26,704-[cplfw][312730]XNorm: 1.794016
Training: 2023-10-27 00:40:26,704-[cplfw][312730]Accuracy-Flip: 0.90433+-0.00958
Training: 2023-10-27 00:40:26,704-[cplfw][312730]Accuracy-Highest: 0.90700
Training: 2023-10-27 00:41:07,532-[cfp_fp][312730]XNorm: 1.739720
Training: 2023-10-27 00:41:07,532-[cfp_fp][312730]Accuracy-Flip: 0.97571+-0.00629
Training: 2023-10-27 00:41:07,532-[cfp_fp][312730]Accuracy-Highest: 0.97786
Training: 2023-10-27 00:41:42,726-[agedb_30][312730]XNorm: 1.708508
Training: 2023-10-27 00:41:42,727-[agedb_30][312730]Accuracy-Flip: 0.97200+-0.00819
Training: 2023-10-27 00:41:42,727-[agedb_30][312730]Accuracy-Highest: 0.97483
Training: 2023-10-27 00:41:49,433-Speed 95.68 samples/sec   Loss 4.0510   Epoch: 23   Global Step: 312750   Required: 16 hours
Training: 2023-10-27 00:42:06,543-Speed 1122.27 samples/sec   Loss 4.1597   Epoch: 23   Global Step: 312800   Required: 16 hours
Training: 2023-10-27 00:42:23,790-Speed 1113.27 samples/sec   Loss 4.1957   Epoch: 23   Global Step: 312850   Required: 16 hours
Training: 2023-10-27 00:42:41,044-Speed 1112.91 samples/sec   Loss 4.3439   Epoch: 23   Global Step: 312900   Required: 16 hours
Training: 2023-10-27 00:42:58,104-Speed 1125.55 samples/sec   Loss 4.3926   Epoch: 23   Global Step: 312950   Required: 16 hours
Training: 2023-10-27 00:43:15,098-Speed 1129.88 samples/sec   Loss 4.0827   Epoch: 23   Global Step: 313000   Required: 16 hours
Training: 2023-10-27 00:43:32,461-Speed 1105.85 samples/sec   Loss 4.2925   Epoch: 23   Global Step: 313050   Required: 16 hours
Training: 2023-10-27 00:43:50,783-Speed 1048.00 samples/sec   Loss 4.2113   Epoch: 23   Global Step: 313100   Required: 16 hours
Training: 2023-10-27 00:44:08,032-Speed 1113.19 samples/sec   Loss 4.2058   Epoch: 23   Global Step: 313150   Required: 16 hours
Training: 2023-10-27 00:44:25,412-Speed 1104.76 samples/sec   Loss 4.4411   Epoch: 23   Global Step: 313200   Required: 16 hours
Training: 2023-10-27 00:44:42,713-Speed 1109.87 samples/sec   Loss 4.1533   Epoch: 23   Global Step: 313250   Required: 16 hours
Training: 2023-10-27 00:45:00,258-Speed 1094.38 samples/sec   Loss 4.0999   Epoch: 23   Global Step: 313300   Required: 15 hours
Training: 2023-10-27 00:45:17,785-Speed 1095.49 samples/sec   Loss 4.0807   Epoch: 23   Global Step: 313350   Required: 15 hours
Training: 2023-10-27 00:45:35,001-Speed 1115.31 samples/sec   Loss 4.2925   Epoch: 23   Global Step: 313400   Required: 15 hours
Training: 2023-10-27 00:45:53,496-Speed 1038.23 samples/sec   Loss 4.3701   Epoch: 23   Global Step: 313450   Required: 15 hours
Training: 2023-10-27 00:46:10,523-Speed 1127.69 samples/sec   Loss 4.2810   Epoch: 23   Global Step: 313500   Required: 15 hours
Training: 2023-10-27 00:46:27,554-Speed 1127.38 samples/sec   Loss 4.2517   Epoch: 23   Global Step: 313550   Required: 15 hours
Training: 2023-10-27 00:46:44,628-Speed 1124.56 samples/sec   Loss 4.1505   Epoch: 23   Global Step: 313600   Required: 15 hours
Training: 2023-10-27 00:47:02,010-Speed 1104.67 samples/sec   Loss 4.1905   Epoch: 23   Global Step: 313650   Required: 15 hours
Training: 2023-10-27 00:47:19,498-Speed 1097.99 samples/sec   Loss 3.9942   Epoch: 23   Global Step: 313700   Required: 15 hours
Training: 2023-10-27 00:47:36,726-Speed 1114.57 samples/sec   Loss 4.2752   Epoch: 23   Global Step: 313750   Required: 15 hours
Training: 2023-10-27 00:47:53,790-Speed 1125.21 samples/sec   Loss 4.3832   Epoch: 23   Global Step: 313800   Required: 15 hours
Training: 2023-10-27 00:48:10,706-Speed 1135.08 samples/sec   Loss 4.4274   Epoch: 23   Global Step: 313850   Required: 15 hours
Training: 2023-10-27 00:48:28,106-Speed 1103.52 samples/sec   Loss 4.2992   Epoch: 23   Global Step: 313900   Required: 15 hours
Training: 2023-10-27 00:48:46,002-Speed 1072.94 samples/sec   Loss 4.1287   Epoch: 23   Global Step: 313950   Required: 15 hours
Training: 2023-10-27 00:49:05,224-Speed 998.92 samples/sec   Loss 4.3221   Epoch: 23   Global Step: 314000   Required: 15 hours
Training: 2023-10-27 00:49:22,277-Speed 1125.99 samples/sec   Loss 4.2583   Epoch: 23   Global Step: 314050   Required: 15 hours
Training: 2023-10-27 00:49:39,820-Speed 1094.52 samples/sec   Loss 4.2750   Epoch: 23   Global Step: 314100   Required: 15 hours
Training: 2023-10-27 00:49:57,470-Speed 1087.88 samples/sec   Loss 4.1596   Epoch: 23   Global Step: 314150   Required: 15 hours
Training: 2023-10-27 00:50:15,417-Speed 1069.82 samples/sec   Loss 4.2115   Epoch: 23   Global Step: 314200   Required: 15 hours
Training: 2023-10-27 00:50:32,513-Speed 1123.13 samples/sec   Loss 4.3282   Epoch: 23   Global Step: 314250   Required: 15 hours
Training: 2023-10-27 00:50:49,745-Speed 1114.26 samples/sec   Loss 4.3073   Epoch: 23   Global Step: 314300   Required: 15 hours
Training: 2023-10-27 00:51:06,723-Speed 1130.96 samples/sec   Loss 4.2518   Epoch: 23   Global Step: 314350   Required: 15 hours
Training: 2023-10-27 00:51:23,940-Speed 1115.27 samples/sec   Loss 4.2498   Epoch: 23   Global Step: 314400   Required: 15 hours
Training: 2023-10-27 00:51:41,067-Speed 1121.13 samples/sec   Loss 4.2765   Epoch: 23   Global Step: 314450   Required: 15 hours
Training: 2023-10-27 00:51:58,438-Speed 1105.34 samples/sec   Loss 4.3069   Epoch: 23   Global Step: 314500   Required: 15 hours
Training: 2023-10-27 00:52:16,071-Speed 1088.93 samples/sec   Loss 4.3694   Epoch: 23   Global Step: 314550   Required: 15 hours
Training: 2023-10-27 00:52:34,683-Speed 1031.65 samples/sec   Loss 4.4019   Epoch: 23   Global Step: 314600   Required: 15 hours
Training: 2023-10-27 00:52:53,043-Speed 1045.80 samples/sec   Loss 4.2552   Epoch: 23   Global Step: 314650   Required: 15 hours
Training: 2023-10-27 00:53:10,423-Speed 1104.81 samples/sec   Loss 4.3714   Epoch: 23   Global Step: 314700   Required: 15 hours
Training: 2023-10-27 00:53:27,655-Speed 1114.24 samples/sec   Loss 4.3127   Epoch: 23   Global Step: 314750   Required: 15 hours
Training: 2023-10-27 00:53:45,096-Speed 1100.95 samples/sec   Loss 4.2072   Epoch: 23   Global Step: 314800   Required: 15 hours
Training: 2023-10-27 00:54:02,462-Speed 1105.70 samples/sec   Loss 4.2950   Epoch: 23   Global Step: 314850   Required: 15 hours
Training: 2023-10-27 00:54:19,928-Speed 1099.33 samples/sec   Loss 4.4124   Epoch: 23   Global Step: 314900   Required: 15 hours
Training: 2023-10-27 00:54:37,398-Speed 1099.07 samples/sec   Loss 4.2804   Epoch: 23   Global Step: 314950   Required: 15 hours
Training: 2023-10-27 00:54:54,544-Speed 1119.86 samples/sec   Loss 4.3723   Epoch: 23   Global Step: 315000   Required: 15 hours
Training: 2023-10-27 00:55:12,240-Speed 1085.05 samples/sec   Loss 4.3596   Epoch: 23   Global Step: 315050   Required: 15 hours
Training: 2023-10-27 00:55:30,360-Speed 1059.67 samples/sec   Loss 4.2671   Epoch: 23   Global Step: 315100   Required: 15 hours
Training: 2023-10-27 00:55:47,942-Speed 1092.13 samples/sec   Loss 4.1343   Epoch: 23   Global Step: 315150   Required: 15 hours
Training: 2023-10-27 00:56:05,284-Speed 1107.20 samples/sec   Loss 4.4092   Epoch: 23   Global Step: 315200   Required: 15 hours
Training: 2023-10-27 00:56:22,777-Speed 1097.64 samples/sec   Loss 4.3900   Epoch: 23   Global Step: 315250   Required: 15 hours
Training: 2023-10-27 00:56:40,183-Speed 1103.13 samples/sec   Loss 4.4441   Epoch: 23   Global Step: 315300   Required: 15 hours
Training: 2023-10-27 00:56:57,907-Speed 1083.36 samples/sec   Loss 4.2711   Epoch: 23   Global Step: 315350   Required: 15 hours
Training: 2023-10-27 00:57:15,069-Speed 1118.80 samples/sec   Loss 4.2128   Epoch: 23   Global Step: 315400   Required: 15 hours
Training: 2023-10-27 00:57:32,141-Speed 1124.75 samples/sec   Loss 4.2841   Epoch: 23   Global Step: 315450   Required: 15 hours
Training: 2023-10-27 00:57:49,364-Speed 1114.83 samples/sec   Loss 4.1669   Epoch: 23   Global Step: 315500   Required: 15 hours
Training: 2023-10-27 00:58:07,371-Speed 1066.36 samples/sec   Loss 4.4071   Epoch: 23   Global Step: 315550   Required: 15 hours
Training: 2023-10-27 00:58:25,162-Speed 1079.25 samples/sec   Loss 4.3835   Epoch: 23   Global Step: 315600   Required: 15 hours
Training: 2023-10-27 00:58:42,604-Speed 1100.85 samples/sec   Loss 4.2335   Epoch: 23   Global Step: 315650   Required: 15 hours
Training: 2023-10-27 00:58:59,885-Speed 1111.13 samples/sec   Loss 4.3727   Epoch: 23   Global Step: 315700   Required: 15 hours
Training: 2023-10-27 00:59:17,454-Speed 1092.87 samples/sec   Loss 4.4207   Epoch: 23   Global Step: 315750   Required: 15 hours
Training: 2023-10-27 00:59:35,446-Speed 1067.20 samples/sec   Loss 4.2305   Epoch: 23   Global Step: 315800   Required: 15 hours
Training: 2023-10-27 00:59:52,999-Speed 1093.92 samples/sec   Loss 4.3640   Epoch: 23   Global Step: 315850   Required: 15 hours
Training: 2023-10-27 01:00:10,650-Speed 1087.87 samples/sec   Loss 4.2443   Epoch: 23   Global Step: 315900   Required: 15 hours
Training: 2023-10-27 01:00:28,604-Speed 1069.46 samples/sec   Loss 4.2545   Epoch: 23   Global Step: 315950   Required: 15 hours
Training: 2023-10-27 01:00:46,108-Speed 1096.91 samples/sec   Loss 4.3239   Epoch: 23   Global Step: 316000   Required: 15 hours
Training: 2023-10-27 01:01:03,244-Speed 1120.53 samples/sec   Loss 4.2829   Epoch: 23   Global Step: 316050   Required: 15 hours
Training: 2023-10-27 01:01:20,424-Speed 1117.66 samples/sec   Loss 4.3550   Epoch: 23   Global Step: 316100   Required: 15 hours
Training: 2023-10-27 01:01:38,885-Speed 1040.07 samples/sec   Loss 4.2165   Epoch: 23   Global Step: 316150   Required: 15 hours
Training: 2023-10-27 01:01:56,645-Speed 1081.12 samples/sec   Loss 4.2148   Epoch: 23   Global Step: 316200   Required: 15 hours
Training: 2023-10-27 01:02:13,969-Speed 1108.40 samples/sec   Loss 4.2678   Epoch: 23   Global Step: 316250   Required: 15 hours
Training: 2023-10-27 01:02:31,659-Speed 1085.42 samples/sec   Loss 4.3832   Epoch: 23   Global Step: 316300   Required: 15 hours
Training: 2023-10-27 01:02:49,376-Speed 1083.75 samples/sec   Loss 4.2100   Epoch: 23   Global Step: 316350   Required: 15 hours
Training: 2023-10-27 01:03:06,514-Speed 1120.39 samples/sec   Loss 4.2945   Epoch: 23   Global Step: 316400   Required: 15 hours
Training: 2023-10-27 01:03:23,801-Speed 1110.72 samples/sec   Loss 4.3558   Epoch: 23   Global Step: 316450   Required: 15 hours
Training: 2023-10-27 01:03:41,318-Speed 1096.14 samples/sec   Loss 4.2739   Epoch: 23   Global Step: 316500   Required: 15 hours
Training: 2023-10-27 01:03:58,771-Speed 1100.18 samples/sec   Loss 4.3536   Epoch: 23   Global Step: 316550   Required: 15 hours
Training: 2023-10-27 01:04:15,978-Speed 1115.88 samples/sec   Loss 4.3631   Epoch: 23   Global Step: 316600   Required: 15 hours
Training: 2023-10-27 01:04:33,188-Speed 1115.71 samples/sec   Loss 4.2667   Epoch: 23   Global Step: 316650   Required: 15 hours
Training: 2023-10-27 01:04:51,483-Speed 1049.53 samples/sec   Loss 4.2694   Epoch: 23   Global Step: 316700   Required: 15 hours
Training: 2023-10-27 01:05:09,123-Speed 1088.52 samples/sec   Loss 4.2247   Epoch: 23   Global Step: 316750   Required: 15 hours
Training: 2023-10-27 01:05:26,179-Speed 1125.72 samples/sec   Loss 4.2690   Epoch: 23   Global Step: 316800   Required: 15 hours
Training: 2023-10-27 01:05:43,720-Speed 1094.65 samples/sec   Loss 4.3181   Epoch: 23   Global Step: 316850   Required: 15 hours
Training: 2023-10-27 01:06:01,395-Speed 1086.41 samples/sec   Loss 4.2993   Epoch: 23   Global Step: 316900   Required: 15 hours
Training: 2023-10-27 01:06:19,029-Speed 1088.84 samples/sec   Loss 4.5371   Epoch: 23   Global Step: 316950   Required: 15 hours
Training: 2023-10-27 01:06:36,415-Speed 1104.44 samples/sec   Loss 4.3291   Epoch: 23   Global Step: 317000   Required: 15 hours
Training: 2023-10-27 01:06:53,484-Speed 1124.86 samples/sec   Loss 4.3332   Epoch: 23   Global Step: 317050   Required: 15 hours
Training: 2023-10-27 01:07:11,107-Speed 1089.57 samples/sec   Loss 4.4068   Epoch: 23   Global Step: 317100   Required: 15 hours
Training: 2023-10-27 01:07:28,854-Speed 1081.97 samples/sec   Loss 4.2958   Epoch: 23   Global Step: 317150   Required: 15 hours
Training: 2023-10-27 01:07:46,858-Speed 1066.49 samples/sec   Loss 4.3151   Epoch: 23   Global Step: 317200   Required: 15 hours
Training: 2023-10-27 01:08:04,947-Speed 1061.50 samples/sec   Loss 4.3015   Epoch: 23   Global Step: 317250   Required: 15 hours
Training: 2023-10-27 01:08:22,835-Speed 1073.41 samples/sec   Loss 4.4466   Epoch: 23   Global Step: 317300   Required: 15 hours
Training: 2023-10-27 01:08:40,804-Speed 1068.58 samples/sec   Loss 4.2617   Epoch: 23   Global Step: 317350   Required: 15 hours
Training: 2023-10-27 01:08:58,658-Speed 1075.47 samples/sec   Loss 4.2765   Epoch: 23   Global Step: 317400   Required: 15 hours
Training: 2023-10-27 01:09:16,600-Speed 1070.24 samples/sec   Loss 4.3375   Epoch: 23   Global Step: 317450   Required: 15 hours
Training: 2023-10-27 01:09:34,509-Speed 1072.10 samples/sec   Loss 4.4210   Epoch: 23   Global Step: 317500   Required: 15 hours
Training: 2023-10-27 01:09:52,253-Speed 1082.17 samples/sec   Loss 4.5131   Epoch: 23   Global Step: 317550   Required: 15 hours
Training: 2023-10-27 01:10:09,934-Speed 1085.97 samples/sec   Loss 4.2353   Epoch: 23   Global Step: 317600   Required: 15 hours
Training: 2023-10-27 01:10:27,763-Speed 1076.98 samples/sec   Loss 4.5125   Epoch: 23   Global Step: 317650   Required: 15 hours
Training: 2023-10-27 01:10:45,119-Speed 1106.35 samples/sec   Loss 4.3831   Epoch: 23   Global Step: 317700   Required: 15 hours
Training: 2023-10-27 01:11:02,789-Speed 1086.67 samples/sec   Loss 4.2240   Epoch: 23   Global Step: 317750   Required: 15 hours
Training: 2023-10-27 01:11:20,355-Speed 1093.06 samples/sec   Loss 4.2244   Epoch: 23   Global Step: 317800   Required: 15 hours
Training: 2023-10-27 01:11:38,260-Speed 1072.44 samples/sec   Loss 4.4530   Epoch: 23   Global Step: 317850   Required: 15 hours
Training: 2023-10-27 01:11:55,814-Speed 1093.85 samples/sec   Loss 4.1635   Epoch: 23   Global Step: 317900   Required: 15 hours
Training: 2023-10-27 01:12:12,965-Speed 1119.49 samples/sec   Loss 4.3644   Epoch: 23   Global Step: 317950   Required: 15 hours
Training: 2023-10-27 01:12:30,228-Speed 1112.29 samples/sec   Loss 4.4682   Epoch: 23   Global Step: 318000   Required: 15 hours
Training: 2023-10-27 01:12:48,200-Speed 1068.40 samples/sec   Loss 4.4129   Epoch: 23   Global Step: 318050   Required: 15 hours
Training: 2023-10-27 01:13:05,865-Speed 1086.93 samples/sec   Loss 4.4069   Epoch: 23   Global Step: 318100   Required: 15 hours
Training: 2023-10-27 01:13:23,372-Speed 1096.82 samples/sec   Loss 4.3691   Epoch: 23   Global Step: 318150   Required: 15 hours
Training: 2023-10-27 01:13:40,818-Speed 1100.60 samples/sec   Loss 4.4712   Epoch: 23   Global Step: 318200   Required: 15 hours
Training: 2023-10-27 01:13:58,067-Speed 1113.15 samples/sec   Loss 4.2176   Epoch: 23   Global Step: 318250   Required: 15 hours
Training: 2023-10-27 01:14:15,570-Speed 1097.08 samples/sec   Loss 4.3523   Epoch: 23   Global Step: 318300   Required: 15 hours
Training: 2023-10-27 01:14:32,908-Speed 1107.47 samples/sec   Loss 4.3401   Epoch: 23   Global Step: 318350   Required: 15 hours
Training: 2023-10-27 01:14:50,164-Speed 1112.69 samples/sec   Loss 4.2705   Epoch: 23   Global Step: 318400   Required: 15 hours
Training: 2023-10-27 01:15:32,603-[lfw][318416]XNorm: 1.660110
Training: 2023-10-27 01:15:32,604-[lfw][318416]Accuracy-Flip: 0.99717+-0.00248
Training: 2023-10-27 01:15:32,604-[lfw][318416]Accuracy-Highest: 0.99750
Training: 2023-10-27 01:16:08,870-[calfw][318416]XNorm: 1.610927
Training: 2023-10-27 01:16:08,871-[calfw][318416]Accuracy-Flip: 0.95900+-0.01133
Training: 2023-10-27 01:16:08,871-[calfw][318416]Accuracy-Highest: 0.95950
Training: 2023-10-27 01:16:53,062-[cplfw][318416]XNorm: 1.739610
Training: 2023-10-27 01:16:53,063-[cplfw][318416]Accuracy-Flip: 0.90150+-0.01253
Training: 2023-10-27 01:16:53,063-[cplfw][318416]Accuracy-Highest: 0.90700
Training: 2023-10-27 01:17:38,294-[cfp_fp][318416]XNorm: 1.671779
Training: 2023-10-27 01:17:38,294-[cfp_fp][318416]Accuracy-Flip: 0.97471+-0.00623
Training: 2023-10-27 01:17:38,294-[cfp_fp][318416]Accuracy-Highest: 0.97786
Training: 2023-10-27 01:18:18,098-[agedb_30][318416]XNorm: 1.645242
Training: 2023-10-27 01:18:18,099-[agedb_30][318416]Accuracy-Flip: 0.97350+-0.00758
Training: 2023-10-27 01:18:18,099-[agedb_30][318416]Accuracy-Highest: 0.97483
Training: 2023-10-27 01:18:30,350-Speed 87.20 samples/sec   Loss 4.3490   Epoch: 23   Global Step: 318450   Required: 15 hours
Training: 2023-10-27 01:18:47,761-Speed 1102.82 samples/sec   Loss 4.3462   Epoch: 23   Global Step: 318500   Required: 15 hours
Training: 2023-10-27 01:19:05,203-Speed 1100.85 samples/sec   Loss 4.1928   Epoch: 23   Global Step: 318550   Required: 15 hours
Training: 2023-10-27 01:19:22,630-Speed 1101.81 samples/sec   Loss 4.2795   Epoch: 23   Global Step: 318600   Required: 15 hours
Training: 2023-10-27 01:19:39,788-Speed 1119.12 samples/sec   Loss 4.3330   Epoch: 23   Global Step: 318650   Required: 15 hours
Training: 2023-10-27 01:19:57,251-Speed 1099.53 samples/sec   Loss 4.3430   Epoch: 23   Global Step: 318700   Required: 15 hours
Training: 2023-10-27 01:20:14,773-Speed 1095.81 samples/sec   Loss 4.2236   Epoch: 23   Global Step: 318750   Required: 15 hours
Training: 2023-10-27 01:20:32,374-Speed 1090.94 samples/sec   Loss 4.2929   Epoch: 23   Global Step: 318800   Required: 15 hours
Training: 2023-10-27 01:20:50,298-Speed 1071.24 samples/sec   Loss 4.5427   Epoch: 23   Global Step: 318850   Required: 15 hours
Training: 2023-10-27 01:21:07,373-Speed 1124.49 samples/sec   Loss 4.3869   Epoch: 23   Global Step: 318900   Required: 15 hours
Training: 2023-10-27 01:21:24,367-Speed 1129.89 samples/sec   Loss 4.2219   Epoch: 23   Global Step: 318950   Required: 15 hours
Training: 2023-10-27 01:21:42,131-Speed 1080.91 samples/sec   Loss 4.3646   Epoch: 23   Global Step: 319000   Required: 15 hours
Training: 2023-10-27 01:21:59,238-Speed 1122.45 samples/sec   Loss 4.4376   Epoch: 23   Global Step: 319050   Required: 15 hours
Training: 2023-10-27 01:22:16,782-Speed 1094.47 samples/sec   Loss 4.4820   Epoch: 23   Global Step: 319100   Required: 15 hours
Training: 2023-10-27 01:22:34,603-Speed 1077.44 samples/sec   Loss 4.3448   Epoch: 23   Global Step: 319150   Required: 15 hours
Training: 2023-10-27 01:22:52,416-Speed 1077.94 samples/sec   Loss 4.2845   Epoch: 23   Global Step: 319200   Required: 15 hours
Training: 2023-10-27 01:23:10,119-Speed 1084.60 samples/sec   Loss 4.2553   Epoch: 23   Global Step: 319250   Required: 15 hours
Training: 2023-10-27 01:23:27,280-Speed 1118.94 samples/sec   Loss 4.3172   Epoch: 23   Global Step: 319300   Required: 15 hours
Training: 2023-10-27 01:23:44,630-Speed 1106.69 samples/sec   Loss 4.3774   Epoch: 23   Global Step: 319350   Required: 15 hours
Training: 2023-10-27 01:24:02,629-Speed 1066.79 samples/sec   Loss 4.2545   Epoch: 23   Global Step: 319400   Required: 15 hours
Training: 2023-10-27 01:24:20,150-Speed 1095.95 samples/sec   Loss 4.3847   Epoch: 23   Global Step: 319450   Required: 15 hours
Training: 2023-10-27 01:24:37,976-Speed 1077.20 samples/sec   Loss 4.2662   Epoch: 23   Global Step: 319500   Required: 15 hours
Training: 2023-10-27 01:24:55,550-Speed 1092.59 samples/sec   Loss 4.5970   Epoch: 23   Global Step: 319550   Required: 15 hours
Training: 2023-10-27 01:25:12,858-Speed 1109.39 samples/sec   Loss 4.4031   Epoch: 23   Global Step: 319600   Required: 15 hours
Training: 2023-10-27 01:25:30,048-Speed 1117.01 samples/sec   Loss 4.3850   Epoch: 23   Global Step: 319650   Required: 15 hours
Training: 2023-10-27 01:25:47,757-Speed 1084.26 samples/sec   Loss 4.4329   Epoch: 23   Global Step: 319700   Required: 15 hours
Training: 2023-10-27 01:26:05,136-Speed 1104.89 samples/sec   Loss 4.3733   Epoch: 23   Global Step: 319750   Required: 15 hours
Training: 2023-10-27 01:26:22,602-Speed 1099.33 samples/sec   Loss 4.6007   Epoch: 23   Global Step: 319800   Required: 15 hours
Training: 2023-10-27 01:26:40,458-Speed 1075.30 samples/sec   Loss 4.4692   Epoch: 23   Global Step: 319850   Required: 15 hours
Training: 2023-10-27 01:26:57,951-Speed 1097.66 samples/sec   Loss 4.4792   Epoch: 23   Global Step: 319900   Required: 15 hours
Training: 2023-10-27 01:27:15,796-Speed 1076.04 samples/sec   Loss 4.4031   Epoch: 23   Global Step: 319950   Required: 15 hours
Training: 2023-10-27 01:27:33,121-Speed 1108.31 samples/sec   Loss 4.3559   Epoch: 23   Global Step: 320000   Required: 15 hours
Training: 2023-10-27 01:27:51,289-Speed 1056.88 samples/sec   Loss 4.3775   Epoch: 23   Global Step: 320050   Required: 15 hours
Training: 2023-10-27 01:28:09,142-Speed 1075.52 samples/sec   Loss 4.4527   Epoch: 23   Global Step: 320100   Required: 15 hours
Training: 2023-10-27 01:28:26,700-Speed 1093.63 samples/sec   Loss 4.5028   Epoch: 23   Global Step: 320150   Required: 15 hours
Training: 2023-10-27 01:28:43,880-Speed 1117.67 samples/sec   Loss 4.0973   Epoch: 23   Global Step: 320200   Required: 15 hours
Training: 2023-10-27 01:29:01,301-Speed 1102.17 samples/sec   Loss 4.3789   Epoch: 23   Global Step: 320250   Required: 15 hours
Training: 2023-10-27 01:29:18,524-Speed 1114.94 samples/sec   Loss 4.3668   Epoch: 23   Global Step: 320300   Required: 15 hours
Training: 2023-10-27 01:29:36,112-Speed 1091.75 samples/sec   Loss 4.5137   Epoch: 23   Global Step: 320350   Required: 15 hours
Training: 2023-10-27 01:29:53,609-Speed 1097.35 samples/sec   Loss 4.3385   Epoch: 23   Global Step: 320400   Required: 15 hours
Training: 2023-10-27 01:30:11,049-Speed 1101.00 samples/sec   Loss 4.3437   Epoch: 23   Global Step: 320450   Required: 15 hours
Training: 2023-10-27 01:30:28,589-Speed 1094.69 samples/sec   Loss 4.5325   Epoch: 23   Global Step: 320500   Required: 15 hours
Training: 2023-10-27 01:30:46,534-Speed 1069.98 samples/sec   Loss 4.4073   Epoch: 23   Global Step: 320550   Required: 15 hours
Training: 2023-10-27 01:31:04,161-Speed 1089.30 samples/sec   Loss 4.3191   Epoch: 23   Global Step: 320600   Required: 15 hours
Training: 2023-10-27 01:31:21,650-Speed 1097.94 samples/sec   Loss 4.3607   Epoch: 23   Global Step: 320650   Required: 15 hours
Training: 2023-10-27 01:31:39,333-Speed 1085.81 samples/sec   Loss 4.4762   Epoch: 23   Global Step: 320700   Required: 15 hours
Training: 2023-10-27 01:31:57,267-Speed 1070.68 samples/sec   Loss 4.2824   Epoch: 23   Global Step: 320750   Required: 15 hours
Training: 2023-10-27 01:32:14,759-Speed 1097.72 samples/sec   Loss 4.3584   Epoch: 23   Global Step: 320800   Required: 15 hours
Training: 2023-10-27 01:32:32,048-Speed 1110.64 samples/sec   Loss 4.3766   Epoch: 23   Global Step: 320850   Required: 15 hours
Training: 2023-10-27 01:32:49,350-Speed 1109.71 samples/sec   Loss 4.3258   Epoch: 23   Global Step: 320900   Required: 15 hours
Training: 2023-10-27 01:33:06,545-Speed 1116.73 samples/sec   Loss 4.3499   Epoch: 23   Global Step: 320950   Required: 15 hours
Training: 2023-10-27 01:33:23,834-Speed 1110.58 samples/sec   Loss 4.3585   Epoch: 23   Global Step: 321000   Required: 15 hours
Training: 2023-10-27 01:33:41,276-Speed 1100.86 samples/sec   Loss 4.4810   Epoch: 23   Global Step: 321050   Required: 15 hours
Training: 2023-10-27 01:33:59,291-Speed 1065.89 samples/sec   Loss 4.5607   Epoch: 23   Global Step: 321100   Required: 15 hours
Training: 2023-10-27 01:34:16,733-Speed 1100.88 samples/sec   Loss 4.3820   Epoch: 23   Global Step: 321150   Required: 15 hours
Training: 2023-10-27 01:34:34,145-Speed 1102.74 samples/sec   Loss 4.3617   Epoch: 23   Global Step: 321200   Required: 15 hours
Training: 2023-10-27 01:34:51,183-Speed 1127.00 samples/sec   Loss 4.5074   Epoch: 23   Global Step: 321250   Required: 15 hours
Training: 2023-10-27 01:35:08,450-Speed 1112.04 samples/sec   Loss 4.4438   Epoch: 23   Global Step: 321300   Required: 15 hours
Training: 2023-10-27 01:35:25,547-Speed 1123.08 samples/sec   Loss 4.3470   Epoch: 23   Global Step: 321350   Required: 15 hours
Training: 2023-10-27 01:35:42,599-Speed 1126.06 samples/sec   Loss 4.4939   Epoch: 23   Global Step: 321400   Required: 15 hours
Training: 2023-10-27 01:35:59,941-Speed 1107.21 samples/sec   Loss 4.2383   Epoch: 23   Global Step: 321450   Required: 15 hours
Training: 2023-10-27 01:36:17,530-Speed 1091.62 samples/sec   Loss 4.4548   Epoch: 23   Global Step: 321500   Required: 15 hours
Training: 2023-10-27 01:36:35,024-Speed 1097.60 samples/sec   Loss 4.2921   Epoch: 23   Global Step: 321550   Required: 15 hours
